discount_id,product_id,discount_code,discount_percent,start_date,end_date
500,15859,PROMO100499,20,2024-05-23,2024-06-16
501,84,PROMO100500,25,2024-03-28,2024-04-07
502,18948,PROMO100501,5,2025-09-26,2025-11-18
503,9221,PROMO100502,20,2023-02-04,2023-02-27
504,15181,PROMO100503,20,2023-01-30,2023-03-05
505,11342,PROMO100504,10,2023-05-09,2023-06-30
506,17805,PROMO100505,5,2023-03-26,2023-05-01
507,3076,PROMO100506,40,2024-08-20,2024-09-23
508,10792,PROMO100507,15,2025-03-24,2025-04-27
509,18388,PROMO100508,15,2023-09-17,2023-10-12
510,4826,PROMO100509,5,2023-05-13,2023-06-16
511,13105,PROMO100510,25,2024-10-10,2024-11-17
512,10104,PROMO100511,20,2024-08-15,2024-08-22
513,15857,PROMO100512,20,2023-09-21,2023-11-06
514,947,PROMO100513,10,2025-06-19,2025-06-28
515,18512,PROMO100514,10,2023-12-12,2023-12-22
516,17461,PROMO100515,5,2025-05-16,2025-05-26
517,9988,PROMO100516,5,2023-06-29,2023-07-31
518,17087,PROMO100517,15,2025-09-28,2025-11-27
519,10302,PROMO100518,10,2024-02-01,2024-03-08
520,9954,PROMO100519,10,2025-02-06,2025-02-13
521,13206,PROMO100520,5,2024-05-10,2024-06-06
522,11646,PROMO100521,15,2025-01-15,2025-01-30
523,6,PROMO100522,30,2024-05-29,2024-06-09
524,11493,PROMO100523,10,2023-01-14,2023-02-28
525,1462,PROMO100524,15,2024-04-03,2024-05-17
526,15766,PROMO100525,15,2025-08-25,2025-09-04
527,3249,PROMO100526,5,2024-02-06,2024-03-11
528,6636,PROMO100527,25,2023-08-15,2023-10-09
529,9068,PROMO100528,15,2023-06-13,2023-07-27
530,15742,PROMO100529,40,2024-11-21,2025-01-07
531,11172,PROMO100530,15,2023-05-03,2023-05-13
532,4981,PROMO100531,15,2025-08-21,2025-10-07
533,4966,PROMO100532,15,2024-11-16,2024-12-01
534,14680,PROMO100533,30,2024-08-22,2024-10-12
535,18213,PROMO100534,5,2025-05-31,2025-06-20
536,1928,PROMO100535,15,2023-09-16,2023-11-11
537,17694,PROMO100536,5,2024-01-29,2024-03-04
538,13684,PROMO100537,10,2023-07-20,2023-08-09
539,14815,PROMO100538,15,2023-07-20,2023-09-12
540,6546,PROMO100539,15,2023-07-11,2023-08-10
541,10975,PROMO100540,25,2025-01-23,2025-02-20
542,3238,PROMO100541,20,2023-03-25,2023-04-28
543,13165,PROMO100542,5,2024-06-25,2024-07-05
544,11672,PROMO100543,5,2024-01-25,2024-02-07
545,18766,PROMO100544,25,2025-06-20,2025-06-28
546,10415,PROMO100545,30,2024-10-12,2024-11-15
547,15376,PROMO100546,20,2025-06-17,2025-07-02
548,14646,PROMO100547,15,2024-07-23,2024-08-24
549,2455,PROMO100548,25,2023-09-04,2023-10-18
550,10237,PROMO100549,20,2024-03-09,2024-04-28
551,11570,PROMO100550,25,2023-07-10,2023-09-02
552,1087,PROMO100551,15,2024-08-27,2024-10-11
553,7535,PROMO100552,10,2025-11-09,2025-11-18
554,6677,PROMO100553,30,2023-09-17,2023-09-27
555,9482,PROMO100554,10,2023-01-22,2023-02-09
556,1655,PROMO100555,40,2023-02-25,2023-04-19
557,9161,PROMO100556,15,2024-04-30,2024-06-11
558,13325,PROMO100557,30,2025-02-27,2025-03-27
559,16731,PROMO100558,15,2023-09-25,2023-11-05
560,1586,PROMO100559,5,2025-01-26,2025-02-13
561,7796,PROMO100560,15,2024-08-23,2024-09-03
562,13291,PROMO100561,20,2024-10-31,2024-12-11
563,13899,PROMO100562,25,2024-01-27,2024-03-05
564,10863,PROMO100563,15,2025-04-16,2025-05-04
565,8954,PROMO100564,5,2023-10-06,2023-10-26
566,855,PROMO100565,15,2023-09-17,2023-11-08
567,4260,PROMO100566,5,2023-04-30,2023-05-21
568,6198,PROMO100567,5,2025-01-12,2025-01-28
569,13239,PROMO100568,10,2025-11-29,2026-01-11
570,10548,PROMO100569,20,2024-05-09,2024-06-08
571,634,PROMO100570,20,2023-05-25,2023-07-08
572,4939,PROMO100571,20,2024-12-01,2025-01-08
573,16529,PROMO100572,5,2025-01-29,2025-02-11
574,17186,PROMO100573,5,2024-01-18,2024-03-14
575,14691,PROMO100574,15,2023-08-16,2023-09-01
576,12322,PROMO100575,10,2024-09-14,2024-10-29
577,12676,PROMO100576,25,2024-08-02,2024-08-09
578,10225,PROMO100577,15,2024-02-22,2024-03-17
579,6993,PROMO100578,20,2025-07-01,2025-08-13
580,7206,PROMO100579,15,2025-10-12,2025-12-02
581,19027,PROMO100580,10,2024-12-12,2024-12-23
582,2699,PROMO100581,15,2024-03-25,2024-04-20
583,3161,PROMO100582,20,2023-07-08,2023-09-04
584,9151,PROMO100583,25,2024-08-12,2024-08-26
585,10147,PROMO100584,5,2025-11-03,2025-12-21
586,17277,PROMO100585,20,2024-02-06,2024-03-29
587,907,PROMO100586,25,2024-04-07,2024-04-24
588,7747,PROMO100587,5,2024-07-29,2024-09-11
589,11125,PROMO100588,20,2024-06-05,2024-07-12
590,10522,PROMO100589,40,2025-04-04,2025-04-13
591,2312,PROMO100590,25,2024-12-08,2024-12-16
592,9589,PROMO100591,10,2024-04-29,2024-05-23
593,16700,PROMO100592,10,2023-11-10,2024-01-04
594,9215,PROMO100593,20,2025-03-26,2025-04-19
595,15266,PROMO100594,15,2025-02-06,2025-03-13
596,5744,PROMO100595,10,2023-04-17,2023-06-08
597,4635,PROMO100596,15,2024-10-10,2024-11-03
598,2779,PROMO100597,10,2023-04-07,2023-04-18
599,2074,PROMO100598,10,2024-09-02,2024-10-16
600,12525,PROMO100599,25,2025-04-30,2025-06-02
601,15815,PROMO100600,30,2025-07-27,2025-08-27
602,10511,PROMO100601,5,2024-02-01,2024-03-23
603,7361,PROMO100602,5,2023-02-13,2023-03-21
604,2028,PROMO100603,10,2024-11-23,2024-12-21
605,9649,PROMO100604,5,2024-10-22,2024-11-18
606,6062,PROMO100605,5,2025-04-09,2025-04-19
607,4158,PROMO100606,10,2023-01-02,2023-02-10
608,11521,PROMO100607,15,2025-12-19,2025-12-26
609,8389,PROMO100608,15,2023-07-10,2023-08-18
610,17858,PROMO100609,20,2023-03-04,2023-04-15
611,18199,PROMO100610,5,2025-09-28,2025-11-13
612,5693,PROMO100611,10,2023-07-03,2023-08-16
613,1184,PROMO100612,15,2023-08-24,2023-09-16
614,14498,PROMO100613,5,2023-02-15,2023-03-24
615,1070,PROMO100614,15,2025-04-10,2025-04-27
616,1752,PROMO100615,15,2024-05-17,2024-06-30
617,10895,PROMO100616,10,2025-09-02,2025-10-09
618,11776,PROMO100617,40,2025-12-25,2026-01-25
619,15584,PROMO100618,5,2025-11-07,2026-01-04
620,10353,PROMO100619,10,2025-05-02,2025-06-22
621,2593,PROMO100620,10,2023-03-31,2023-04-26
622,12198,PROMO100621,15,2025-09-05,2025-10-11
623,9668,PROMO100622,5,2025-01-30,2025-03-14
624,12071,PROMO100623,10,2025-07-27,2025-08-31
625,9529,PROMO100624,30,2023-06-22,2023-07-08
626,18600,PROMO100625,20,2023-09-20,2023-11-06
627,13949,PROMO100626,20,2025-01-10,2025-01-19
628,9977,PROMO100627,5,2023-12-05,2024-01-23
629,10118,PROMO100628,10,2023-05-22,2023-05-31
630,5727,PROMO100629,15,2024-01-14,2024-03-08
631,14116,PROMO100630,15,2025-07-29,2025-09-27
632,15728,PROMO100631,10,2024-06-02,2024-06-30
633,3783,PROMO100632,10,2025-03-10,2025-04-19
634,1981,PROMO100633,15,2023-07-08,2023-08-10
635,6058,PROMO100634,5,2025-12-12,2026-02-02
636,7216,PROMO100635,5,2025-09-17,2025-10-10
637,655,PROMO100636,15,2025-09-15,2025-10-17
638,12684,PROMO100637,10,2024-09-01,2024-10-06
639,14751,PROMO100638,30,2023-04-02,2023-04-22
640,16516,PROMO100639,10,2023-03-12,2023-04-25
641,4251,PROMO100640,15,2023-05-09,2023-05-28
642,10837,PROMO100641,15,2025-04-03,2025-05-25
643,10828,PROMO100642,20,2023-10-17,2023-11-15
644,5122,PROMO100643,5,2024-10-07,2024-10-26
645,9267,PROMO100644,20,2024-05-28,2024-06-30
646,16040,PROMO100645,10,2025-07-30,2025-08-21
647,14727,PROMO100646,10,2025-09-25,2025-11-12
648,3253,PROMO100647,20,2023-03-03,2023-03-11
649,15421,PROMO100648,20,2023-07-16,2023-09-02
650,9602,PROMO100649,15,2024-12-03,2024-12-26
651,8006,PROMO100650,5,2025-06-07,2025-07-07
652,10638,PROMO100651,10,2025-08-01,2025-09-25
653,2514,PROMO100652,20,2023-10-29,2023-11-28
654,6707,PROMO100653,30,2024-03-10,2024-03-17
655,2132,PROMO100654,10,2025-08-02,2025-09-23
656,15487,PROMO100655,20,2023-11-14,2023-12-11
657,6219,PROMO100656,20,2024-06-13,2024-07-17
658,10708,PROMO100657,25,2024-11-25,2024-12-14
659,6700,PROMO100658,15,2023-11-17,2023-12-14
660,15626,PROMO100659,40,2024-12-30,2025-01-31
661,9387,PROMO100660,5,2024-11-10,2024-12-03
662,1996,PROMO100661,15,2025-07-05,2025-08-05
663,1769,PROMO100662,5,2025-07-14,2025-08-22
664,8351,PROMO100663,15,2025-09-18,2025-11-14
665,156,PROMO100664,20,2024-01-13,2024-01-26
666,18185,PROMO100665,15,2024-10-11,2024-12-10
667,14739,PROMO100666,10,2025-02-23,2025-03-31
668,13861,PROMO100667,30,2023-09-02,2023-09-19
669,1279,PROMO100668,15,2023-11-18,2023-11-27
670,15542,PROMO100669,10,2025-11-08,2025-11-23
671,12486,PROMO100670,30,2025-11-07,2025-11-19
672,10303,PROMO100671,15,2025-04-17,2025-05-15
673,8251,PROMO100672,40,2024-05-23,2024-06-29
674,11968,PROMO100673,10,2024-06-16,2024-08-04
675,5478,PROMO100674,10,2024-07-26,2024-09-05
676,7845,PROMO100675,5,2025-06-01,2025-06-25
677,13536,PROMO100676,25,2025-08-23,2025-10-15
678,14992,PROMO100677,5,2024-05-13,2024-05-21
679,10826,PROMO100678,30,2025-01-28,2025-02-07
680,8314,PROMO100679,40,2024-02-21,2024-02-28
681,12459,PROMO100680,10,2025-12-24,2026-01-17
682,4496,PROMO100681,25,2024-03-08,2024-04-26
683,11126,PROMO100682,15,2024-04-06,2024-05-15
684,6614,PROMO100683,20,2024-05-11,2024-06-16
685,11363,PROMO100684,15,2024-03-01,2024-03-25
686,2326,PROMO100685,30,2024-09-06,2024-09-23
687,36,PROMO100686,10,2023-05-01,2023-06-07
688,10959,PROMO100687,20,2024-12-02,2025-01-11
689,3978,PROMO100688,10,2025-07-31,2025-09-12
690,12422,PROMO100689,15,2024-02-02,2024-02-27
691,12768,PROMO100690,5,2024-08-21,2024-09-10
692,4563,PROMO100691,25,2024-11-16,2025-01-12
693,18923,PROMO100692,15,2024-11-10,2024-12-04
694,6931,PROMO100693,10,2024-01-27,2024-02-11
695,13998,PROMO100694,10,2023-09-20,2023-10-10
696,1802,PROMO100695,10,2024-12-24,2025-02-22
697,9759,PROMO100696,25,2024-02-13,2024-03-13
698,2290,PROMO100697,5,2023-03-04,2023-04-25
699,13217,PROMO100698,30,2023-10-05,2023-11-08
700,15486,PROMO100699,30,2024-09-27,2024-11-10
701,3309,PROMO100700,15,2024-12-31,2025-02-07
702,7203,PROMO100701,20,2023-10-18,2023-11-01
703,9133,PROMO100702,10,2023-08-24,2023-10-06
704,2931,PROMO100703,10,2024-04-25,2024-06-03
705,14003,PROMO100704,20,2024-08-13,2024-09-13
706,18385,PROMO100705,15,2023-08-14,2023-09-07
707,1097,PROMO100706,20,2023-06-01,2023-07-02
708,14695,PROMO100707,10,2024-11-01,2024-11-24
709,2035,PROMO100708,10,2025-01-04,2025-03-02
710,19597,PROMO100709,30,2024-01-22,2024-02-17
711,7627,PROMO100710,15,2025-04-01,2025-05-08
712,5560,PROMO100711,30,2023-08-07,2023-08-30
713,8383,PROMO100712,30,2023-12-11,2024-01-08
714,13407,PROMO100713,25,2023-10-06,2023-12-05
715,15537,PROMO100714,15,2025-06-25,2025-08-12
716,17361,PROMO100715,15,2024-03-09,2024-04-25
717,17385,PROMO100716,20,2025-01-27,2025-03-13
718,15132,PROMO100717,15,2025-06-11,2025-08-05
719,16853,PROMO100718,25,2023-11-30,2024-01-14
720,13785,PROMO100719,15,2024-03-10,2024-03-21
721,3901,PROMO100720,5,2023-01-14,2023-02-28
722,14848,PROMO100721,5,2024-08-02,2024-08-29
723,18231,PROMO100722,10,2024-09-28,2024-11-15
724,819,PROMO100723,30,2024-04-22,2024-06-14
725,15496,PROMO100724,15,2023-02-12,2023-04-01
726,10116,PROMO100725,25,2025-10-04,2025-11-26
727,637,PROMO100726,10,2023-07-30,2023-09-04
728,2197,PROMO100727,25,2025-08-15,2025-09-10
729,1230,PROMO100728,30,2025-09-17,2025-10-21
730,11255,PROMO100729,40,2024-07-17,2024-08-25
731,11076,PROMO100730,10,2025-10-19,2025-11-15
732,15943,PROMO100731,10,2025-12-20,2026-02-02
733,5439,PROMO100732,5,2023-07-31,2023-08-14
734,18370,PROMO100733,5,2025-06-29,2025-08-09
735,16712,PROMO100734,40,2024-01-08,2024-02-12
736,18289,PROMO100735,10,2024-08-20,2024-09-15
737,3693,PROMO100736,30,2024-05-17,2024-07-03
738,4448,PROMO100737,20,2025-11-27,2025-12-17
739,12042,PROMO100738,15,2024-07-29,2024-08-27
740,18872,PROMO100739,25,2023-01-31,2023-02-27
741,1129,PROMO100740,15,2024-10-07,2024-10-22
742,9667,PROMO100741,40,2024-01-20,2024-02-19
743,7486,PROMO100742,25,2023-12-27,2024-01-22
744,12895,PROMO100743,20,2023-02-21,2023-03-24
745,19854,PROMO100744,5,2025-05-25,2025-06-22
746,15409,PROMO100745,10,2023-11-28,2023-12-24
747,12456,PROMO100746,25,2025-08-07,2025-08-16
748,4388,PROMO100747,5,2023-05-02,2023-06-25
749,5855,PROMO100748,5,2024-01-12,2024-03-12
750,2445,PROMO100749,10,2024-02-12,2024-04-02
751,784,PROMO100750,15,2025-04-04,2025-05-24
752,14454,PROMO100751,10,2024-08-22,2024-10-14
753,6957,PROMO100752,15,2024-10-03,2024-11-27
754,12389,PROMO100753,30,2024-08-01,2024-09-30
755,8213,PROMO100754,30,2024-09-13,2024-09-22
756,16315,PROMO100755,10,2023-01-14,2023-01-31
757,2224,PROMO100756,15,2023-11-23,2023-12-11
758,1049,PROMO100757,40,2024-09-07,2024-10-17
759,17661,PROMO100758,15,2023-08-17,2023-08-30
760,1145,PROMO100759,20,2023-07-05,2023-09-02
761,17541,PROMO100760,5,2024-07-11,2024-08-16
762,19008,PROMO100761,10,2023-12-14,2024-01-21
763,14530,PROMO100762,15,2025-10-30,2025-11-24
764,5160,PROMO100763,10,2024-01-24,2024-03-05
765,6145,PROMO100764,25,2024-08-18,2024-10-08
766,14983,PROMO100765,5,2023-01-25,2023-03-23
767,17651,PROMO100766,40,2025-10-29,2025-11-22
768,5746,PROMO100767,40,2024-05-21,2024-06-25
769,19819,PROMO100768,25,2025-04-21,2025-06-14
770,2091,PROMO100769,10,2025-04-25,2025-06-13
771,11659,PROMO100770,10,2023-03-18,2023-05-03
772,19708,PROMO100771,10,2023-03-12,2023-04-11
773,1316,PROMO100772,40,2025-04-09,2025-06-08
774,9123,PROMO100773,25,2025-10-15,2025-10-31
775,16410,PROMO100774,15,2024-02-11,2024-04-03
776,13733,PROMO100775,15,2024-11-28,2024-12-07
777,11822,PROMO100776,20,2024-01-28,2024-03-20
778,1381,PROMO100777,30,2023-01-01,2023-01-29
779,6894,PROMO100778,10,2025-10-06,2025-11-30
780,19956,PROMO100779,5,2024-04-29,2024-05-08
781,9763,PROMO100780,15,2024-06-10,2024-08-07
782,3650,PROMO100781,30,2025-04-06,2025-05-07
783,1090,PROMO100782,15,2025-04-12,2025-05-29
784,5130,PROMO100783,10,2024-03-04,2024-04-10
785,6223,PROMO100784,20,2024-09-07,2024-10-31
786,1709,PROMO100785,15,2025-05-08,2025-05-23
787,19068,PROMO100786,30,2025-10-12,2025-10-20
788,19868,PROMO100787,20,2024-01-17,2024-02-29
789,16503,PROMO100788,10,2024-08-08,2024-09-12
790,19682,PROMO100789,15,2023-10-31,2023-11-30
791,19014,PROMO100790,5,2023-03-21,2023-04-08
792,13029,PROMO100791,25,2023-12-27,2024-01-24
793,12803,PROMO100792,30,2025-09-15,2025-11-01
794,136,PROMO100793,30,2025-05-06,2025-05-14
795,3793,PROMO100794,15,2024-12-28,2025-01-15
796,1484,PROMO100795,20,2023-04-02,2023-05-03
797,1343,PROMO100796,15,2023-10-06,2023-10-20
798,15225,PROMO100797,20,2023-04-14,2023-06-02
799,13407,PROMO100798,30,2024-01-06,2024-03-01
800,8192,PROMO100799,5,2023-03-30,2023-05-18
801,16049,PROMO100800,15,2025-04-01,2025-04-14
802,7073,PROMO100801,10,2023-12-17,2023-12-25
803,3660,PROMO100802,10,2025-04-27,2025-06-26
804,4494,PROMO100803,5,2025-05-08,2025-06-20
805,18589,PROMO100804,5,2024-02-20,2024-02-27
806,8539,PROMO100805,10,2025-07-12,2025-08-23
807,17409,PROMO100806,10,2025-09-29,2025-11-06
808,9944,PROMO100807,15,2025-10-24,2025-11-23
809,15536,PROMO100808,30,2023-09-27,2023-10-12
810,1437,PROMO100809,20,2023-12-22,2024-01-17
811,1218,PROMO100810,25,2024-08-01,2024-09-16
812,8925,PROMO100811,5,2024-06-22,2024-06-29
813,9616,PROMO100812,25,2025-07-17,2025-08-25
814,1072,PROMO100813,30,2024-05-05,2024-05-27
815,7107,PROMO100814,5,2025-12-22,2026-01-09
816,6969,PROMO100815,30,2023-05-01,2023-06-09
817,16597,PROMO100816,20,2024-10-12,2024-11-28
818,19231,PROMO100817,5,2023-09-30,2023-11-08
819,1168,PROMO100818,10,2025-01-31,2025-03-28
820,3795,PROMO100819,20,2023-11-12,2023-12-29
821,3890,PROMO100820,30,2023-09-29,2023-10-14
822,15950,PROMO100821,10,2025-04-11,2025-05-09
823,8156,PROMO100822,10,2024-05-27,2024-07-17
824,7989,PROMO100823,15,2023-08-29,2023-09-26
825,12085,PROMO100824,25,2024-02-25,2024-03-26
826,17203,PROMO100825,25,2023-01-05,2023-03-04
827,17822,PROMO100826,10,2023-02-06,2023-03-19
828,11684,PROMO100827,30,2024-11-02,2024-11-09
829,8038,PROMO100828,40,2023-10-04,2023-11-09
830,14914,PROMO100829,15,2025-07-28,2025-09-03
831,3518,PROMO100830,5,2024-08-24,2024-10-01
832,8722,PROMO100831,15,2025-04-01,2025-05-19
833,13998,PROMO100832,30,2025-09-30,2025-11-16
834,13042,PROMO100833,40,2025-12-21,2026-01-06
835,17476,PROMO100834,20,2024-12-03,2025-01-03
836,4068,PROMO100835,30,2023-02-11,2023-04-03
837,6389,PROMO100836,20,2024-11-04,2025-01-01
838,18620,PROMO100837,10,2023-09-01,2023-10-25
839,9011,PROMO100838,15,2024-02-02,2024-02-17
840,19753,PROMO100839,5,2023-09-23,2023-10-17
841,15681,PROMO100840,5,2024-05-10,2024-05-22
842,18820,PROMO100841,30,2023-09-01,2023-10-19
843,11686,PROMO100842,25,2023-01-14,2023-02-09
844,3120,PROMO100843,20,2024-02-28,2024-04-23
845,8560,PROMO100844,5,2023-10-06,2023-10-25
846,10639,PROMO100845,20,2024-12-09,2024-12-27
847,6054,PROMO100846,30,2023-05-25,2023-07-10
848,6774,PROMO100847,5,2023-11-21,2024-01-17
849,11759,PROMO100848,25,2025-04-19,2025-06-05
850,328,PROMO100849,25,2025-09-26,2025-11-13
851,6125,PROMO100850,20,2024-11-16,2025-01-03
852,11253,PROMO100851,10,2023-09-30,2023-11-12
853,1714,PROMO100852,5,2023-09-02,2023-10-17
854,3436,PROMO100853,5,2024-08-27,2024-09-16
855,3479,PROMO100854,25,2025-07-27,2025-09-03
856,7386,PROMO100855,25,2023-04-29,2023-06-21
857,74,PROMO100856,25,2024-02-03,2024-03-16
858,7443,PROMO100857,25,2024-02-14,2024-03-20
859,16696,PROMO100858,10,2024-03-15,2024-04-01
860,11602,PROMO100859,10,2025-12-13,2026-02-03
861,6811,PROMO100860,10,2025-01-19,2025-02-13
862,13647,PROMO100861,5,2025-12-05,2026-01-22
863,1998,PROMO100862,5,2023-09-01,2023-10-17
864,17067,PROMO100863,25,2024-08-13,2024-09-23
865,4579,PROMO100864,10,2025-01-30,2025-02-18
866,19200,PROMO100865,10,2025-07-16,2025-09-06
867,2671,PROMO100866,25,2025-12-02,2026-01-28
868,4337,PROMO100867,25,2023-05-10,2023-06-16
869,5975,PROMO100868,20,2024-09-23,2024-11-17
870,4291,PROMO100869,10,2023-06-11,2023-08-05
871,11580,PROMO100870,15,2025-01-09,2025-01-31
872,19187,PROMO100871,25,2024-11-14,2025-01-09
873,8984,PROMO100872,30,2024-05-02,2024-06-08
874,8006,PROMO100873,10,2023-12-05,2024-01-30
875,5864,PROMO100874,5,2023-05-22,2023-07-03
876,14793,PROMO100875,20,2024-07-22,2024-08-07
877,11685,PROMO100876,15,2025-12-30,2026-02-17
878,11103,PROMO100877,5,2023-07-13,2023-07-28
879,19076,PROMO100878,20,2024-01-22,2024-02-17
880,15637,PROMO100879,30,2024-12-26,2025-01-02
881,18764,PROMO100880,5,2024-10-07,2024-11-18
882,14732,PROMO100881,10,2025-12-09,2025-12-17
883,14477,PROMO100882,20,2025-06-22,2025-08-03
884,2569,PROMO100883,15,2023-04-23,2023-05-13
885,8120,PROMO100884,15,2024-03-18,2024-04-22
886,8140,PROMO100885,30,2025-01-19,2025-03-05
887,12029,PROMO100886,10,2025-07-24,2025-09-20
888,14906,PROMO100887,10,2025-04-17,2025-05-11
889,1972,PROMO100888,25,2024-09-20,2024-10-03
890,14884,PROMO100889,5,2023-03-03,2023-04-17
891,9932,PROMO100890,15,2025-10-16,2025-12-10
892,13425,PROMO100891,5,2023-06-13,2023-07-31
893,6171,PROMO100892,30,2023-05-18,2023-07-09
894,5230,PROMO100893,25,2023-09-19,2023-09-29
895,17811,PROMO100894,10,2025-08-08,2025-09-20
896,8576,PROMO100895,10,2023-08-25,2023-09-09
897,14055,PROMO100896,10,2024-04-19,2024-04-27
898,12254,PROMO100897,10,2024-09-14,2024-10-12
899,18269,PROMO100898,20,2023-12-09,2024-02-05
900,4393,PROMO100899,10,2024-02-27,2024-03-25
901,14927,PROMO100900,30,2023-09-20,2023-10-10
902,18339,PROMO100901,10,2023-07-26,2023-09-15
903,7386,PROMO100902,15,2023-10-12,2023-11-22
904,15817,PROMO100903,25,2023-07-22,2023-07-31
905,5369,PROMO100904,40,2023-09-02,2023-10-20
906,14753,PROMO100905,20,2024-02-07,2024-03-05
907,1977,PROMO100906,10,2025-08-01,2025-09-18
908,17580,PROMO100907,5,2024-05-20,2024-06-17
909,3739,PROMO100908,20,2024-08-17,2024-09-12
910,15938,PROMO100909,30,2024-12-18,2025-02-16
911,7611,PROMO100910,20,2023-05-01,2023-05-23
912,8401,PROMO100911,20,2024-08-23,2024-10-08
913,4437,PROMO100912,5,2023-12-07,2024-01-10
914,13237,PROMO100913,20,2024-04-09,2024-04-16
915,9593,PROMO100914,20,2025-06-12,2025-07-31
916,14972,PROMO100915,20,2023-01-31,2023-02-16
917,157,PROMO100916,10,2024-08-08,2024-08-24
918,10991,PROMO100917,40,2024-05-02,2024-06-21
919,5972,PROMO100918,30,2023-10-13,2023-11-20
920,3921,PROMO100919,15,2023-09-10,2023-10-21
921,18614,PROMO100920,40,2023-03-09,2023-04-12
922,6775,PROMO100921,5,2025-12-20,2026-01-22
923,4032,PROMO100922,5,2023-01-08,2023-01-16
924,18204,PROMO100923,15,2023-06-08,2023-07-30
925,5638,PROMO100924,15,2024-12-30,2025-02-21
926,5753,PROMO100925,30,2025-04-06,2025-05-13
927,5313,PROMO100926,10,2025-11-11,2025-11-20
928,11492,PROMO100927,20,2025-05-15,2025-06-02
929,3882,PROMO100928,10,2023-09-18,2023-10-07
930,16205,PROMO100929,5,2024-12-17,2024-12-30
931,231,PROMO100930,10,2024-05-21,2024-06-10
932,1275,PROMO100931,20,2025-04-01,2025-05-25
933,5180,PROMO100932,25,2024-09-20,2024-10-01
934,5437,PROMO100933,15,2025-03-09,2025-03-28
935,3663,PROMO100934,30,2023-08-17,2023-09-23
936,16653,PROMO100935,25,2025-01-04,2025-02-07
937,13704,PROMO100936,5,2024-07-10,2024-08-20
938,5596,PROMO100937,30,2025-04-27,2025-06-16
939,6018,PROMO100938,15,2024-05-01,2024-06-15
940,9471,PROMO100939,40,2025-09-25,2025-11-06
941,15310,PROMO100940,40,2024-02-24,2024-04-03
942,4712,PROMO100941,10,2023-10-21,2023-11-06
943,17070,PROMO100942,5,2025-03-19,2025-05-14
944,7929,PROMO100943,15,2025-07-22,2025-08-15
945,9583,PROMO100944,5,2023-05-15,2023-06-11
946,8739,PROMO100945,15,2024-11-12,2024-12-09
947,19416,PROMO100946,30,2023-02-01,2023-03-14
948,15154,PROMO100947,10,2025-12-08,2025-12-30
949,8185,PROMO100948,20,2024-05-06,2024-06-21
950,597,PROMO100949,30,2024-08-13,2024-09-29
951,14128,PROMO100950,15,2023-09-28,2023-11-13
952,19914,PROMO100951,40,2023-10-10,2023-11-12
953,6054,PROMO100952,25,2025-05-27,2025-06-28
954,10693,PROMO100953,10,2025-12-16,2026-01-24
955,6369,PROMO100954,30,2024-09-18,2024-09-25
956,4308,PROMO100955,10,2023-10-07,2023-11-28
957,318,PROMO100956,15,2025-10-30,2025-12-26
958,3742,PROMO100957,5,2025-11-11,2025-12-28
959,746,PROMO100958,10,2025-07-24,2025-08-25
960,3519,PROMO100959,25,2024-09-19,2024-09-28
961,7349,PROMO100960,20,2024-08-15,2024-09-29
962,8293,PROMO100961,15,2023-01-29,2023-02-22
963,17318,PROMO100962,10,2023-12-23,2024-02-14
964,18467,PROMO100963,15,2023-05-18,2023-07-13
965,12738,PROMO100964,20,2023-10-26,2023-11-10
966,12258,PROMO100965,25,2024-09-08,2024-10-02
967,9835,PROMO100966,20,2025-02-11,2025-04-03
968,14907,PROMO100967,10,2023-09-23,2023-10-27
969,193,PROMO100968,5,2023-09-21,2023-11-09
970,17337,PROMO100969,10,2023-08-20,2023-09-18
971,6104,PROMO100970,25,2025-07-09,2025-09-01
972,9073,PROMO100971,15,2024-02-03,2024-02-25
973,5387,PROMO100972,15,2023-09-19,2023-10-10
974,14234,PROMO100973,5,2023-01-28,2023-03-07
