return_id,order_id,customer_id,return_date,reason,refund_amount,return_status
473,183164,16824,2024-11-29,Damaged,280.34,Completed
474,437484,8051,2025-04-24,Not as Described,396.11,Approved
475,436224,3498,2023-04-20,Changed Mind,27.54,Completed
476,160407,35008,2025-04-19,Late Delivery,330.92,Completed
477,307960,37967,2024-03-03,Not as Described,280.66,Approved
478,47453,71910,2024-12-13,Late Delivery,307.65,Completed
479,361230,27416,2023-06-06,Damaged,430.39,Completed
480,298417,97101,2025-06-08,Not as Described,179.38,Completed
481,439152,7280,2023-08-06,Not as Described,471.32,Completed
482,65128,11935,2023-02-16,Damaged,229.91,Completed
483,321395,49399,2026-01-01,Late Delivery,296.81,Completed
484,350317,95020,2024-12-24,Late Delivery,172.42,Completed
485,393973,39670,2023-04-24,Late Delivery,102.06,Rejected
486,271612,14453,2025-12-13,Not as Described,363.89,Approved
487,272302,48364,2025-01-09,Damaged,368.13,Completed
488,375224,76097,2025-12-02,Not as Described,41.29,Completed
489,422945,18653,2023-08-24,Changed Mind,338.9,Completed
490,235398,48179,2023-12-07,Changed Mind,428.48,Completed
491,187253,40619,2025-03-19,Changed Mind,183.68,Approved
492,275447,15832,2023-02-18,Late Delivery,152.63,Completed
493,155949,18890,2025-07-05,Late Delivery,163.75,Approved
494,434772,63983,2024-07-14,Not as Described,21.1,Approved
495,225610,6857,2023-08-29,Changed Mind,359.42,Completed
496,415919,11173,2025-09-10,Damaged,62.88,Completed
497,136300,78849,2023-04-30,Wrong Item,480.57,Completed
498,5670,84626,2023-03-11,Wrong Item,447.58,Completed
499,90285,55739,2023-08-27,Late Delivery,62.18,Completed
500,48035,86514,2025-06-23,Changed Mind,272.45,Completed
501,292329,516,2025-12-20,Late Delivery,323.73,Completed
502,290205,10942,2023-05-09,Changed Mind,94.29,Completed
503,228506,48124,2025-05-29,Late Delivery,208.94,Completed
504,266953,83026,2024-07-30,Late Delivery,75.22,Completed
505,34895,19074,2023-02-27,Not as Described,409.0,Approved
506,221910,51426,2024-12-23,Changed Mind,14.71,Completed
507,410187,41621,2025-09-27,Not as Described,338.08,Completed
508,173467,12750,2023-12-21,Changed Mind,95.78,Approved
509,425127,79060,2025-12-08,Changed Mind,461.61,Completed
510,451286,96262,2024-11-29,Late Delivery,240.65,Approved
511,84697,98169,2023-04-08,Not as Described,58.52,Completed
512,177080,68388,2023-05-21,Late Delivery,13.12,Rejected
513,28745,10393,2023-05-14,Changed Mind,197.83,Completed
514,52044,85373,2024-02-06,Damaged,29.06,Approved
515,317006,28011,2025-11-28,Damaged,164.12,Completed
516,314359,51370,2024-02-26,Not as Described,355.69,Completed
517,5308,41556,2024-06-04,Not as Described,116.01,Completed
518,340052,21282,2024-02-25,Damaged,35.1,Approved
519,366387,38043,2025-05-18,Changed Mind,493.38,Completed
520,420891,76710,2025-03-22,Damaged,187.47,Completed
521,96754,60005,2024-07-31,Late Delivery,177.67,Approved
522,228337,73610,2023-02-09,Changed Mind,232.68,Completed
523,279402,32229,2025-01-07,Changed Mind,481.49,Completed
524,498529,74811,2025-10-31,Not as Described,499.12,Completed
525,59870,67757,2024-10-16,Not as Described,491.72,Completed
526,273961,14915,2026-01-01,Not as Described,276.86,Approved
527,86216,80675,2025-11-16,Late Delivery,104.51,Completed
528,41016,84544,2023-08-03,Damaged,430.29,Completed
529,493909,89971,2025-09-24,Wrong Item,439.29,Completed
530,382805,53288,2025-07-31,Late Delivery,240.38,Approved
531,166490,63171,2025-12-16,Not as Described,91.01,Completed
532,479479,22787,2023-07-14,Changed Mind,461.49,Completed
533,474155,85743,2024-06-15,Late Delivery,487.83,Completed
534,209315,18978,2025-01-11,Late Delivery,214.31,Completed
535,277699,76151,2024-12-01,Changed Mind,95.6,Approved
536,442608,81746,2023-07-23,Not as Described,334.54,Approved
537,99162,28856,2025-05-05,Late Delivery,322.82,Completed
538,18367,29857,2023-11-24,Not as Described,201.58,Completed
539,218378,42840,2024-06-24,Not as Described,448.22,Completed
540,111295,23672,2025-02-17,Changed Mind,211.91,Completed
541,470493,50469,2024-03-24,Not as Described,461.53,Approved
542,300391,50725,2023-12-21,Damaged,289.52,Approved
543,416305,85091,2023-04-29,Late Delivery,400.79,Approved
544,403806,29701,2023-01-30,Wrong Item,369.1,Completed
545,241595,77949,2023-03-16,Wrong Item,149.96,Completed
546,204506,38639,2024-09-25,Changed Mind,476.63,Completed
547,384532,48646,2024-02-05,Late Delivery,398.81,Completed
548,469440,48195,2024-09-19,Damaged,102.9,Completed
549,396448,45427,2024-09-08,Late Delivery,219.64,Completed
550,344814,41245,2024-09-17,Not as Described,172.36,Completed
551,248877,20257,2025-09-01,Wrong Item,285.99,Completed
552,7393,11523,2025-06-27,Changed Mind,428.16,Approved
553,160926,6062,2024-12-14,Late Delivery,309.42,Completed
554,469419,49956,2024-10-15,Wrong Item,174.54,Completed
555,284263,43771,2024-07-26,Not as Described,318.2,Approved
556,252512,64773,2025-11-13,Late Delivery,97.44,Completed
557,409571,46517,2023-02-08,Not as Described,410.51,Completed
558,318594,44343,2024-06-21,Damaged,186.89,Approved
559,401516,19549,2024-01-04,Damaged,453.68,Approved
560,463820,93381,2025-01-07,Late Delivery,231.59,Approved
561,475777,48004,2025-12-26,Late Delivery,469.04,Approved
562,153224,37105,2024-03-30,Not as Described,412.98,Completed
563,158683,49889,2025-12-23,Late Delivery,198.03,Rejected
564,46180,35533,2025-06-29,Late Delivery,264.81,Approved
565,307837,94449,2024-01-25,Wrong Item,51.45,Completed
566,130502,25445,2024-03-07,Not as Described,440.13,Approved
567,41304,2044,2025-11-21,Late Delivery,282.94,Completed
568,403038,25381,2025-04-28,Wrong Item,299.82,Completed
569,344890,63578,2024-09-14,Late Delivery,45.32,Completed
570,314522,58348,2025-06-10,Not as Described,30.82,Approved
571,303623,75736,2023-12-15,Not as Described,182.06,Approved
572,477496,30077,2025-07-20,Not as Described,194.97,Completed
573,140846,81349,2023-12-09,Changed Mind,434.88,Completed
574,131505,3489,2025-08-16,Not as Described,261.07,Completed
575,431041,92332,2025-02-19,Wrong Item,354.81,Approved
576,149919,34609,2023-10-07,Damaged,307.91,Completed
577,194711,76244,2023-11-15,Changed Mind,18.06,Completed
578,200557,95605,2025-06-22,Changed Mind,93.16,Approved
579,485430,38996,2024-06-12,Damaged,451.69,Approved
580,472522,98103,2023-11-29,Damaged,258.79,Approved
581,305361,91284,2025-11-23,Wrong Item,164.8,Completed
582,57017,82541,2025-11-16,Not as Described,474.34,Approved
583,281195,28985,2025-12-31,Not as Described,160.19,Approved
584,438726,29942,2023-08-02,Late Delivery,257.72,Completed
585,370591,59802,2023-01-25,Damaged,114.64,Approved
586,177502,98859,2024-04-25,Damaged,430.4,Approved
587,24591,4371,2024-01-02,Not as Described,341.29,Completed
588,301449,27026,2023-12-04,Changed Mind,224.98,Approved
589,484808,83376,2024-02-27,Late Delivery,172.25,Completed
590,24082,22803,2023-09-21,Wrong Item,205.59,Rejected
591,133314,79730,2023-03-01,Wrong Item,310.35,Completed
592,390874,69822,2024-01-18,Not as Described,258.28,Completed
593,384146,81812,2024-11-02,Damaged,41.52,Approved
594,160496,86177,2023-11-07,Not as Described,332.09,Completed
595,208804,77552,2025-04-28,Late Delivery,250.62,Completed
596,164282,54088,2025-07-21,Wrong Item,127.9,Completed
597,8509,17876,2025-02-09,Changed Mind,219.78,Approved
598,249338,96976,2023-07-04,Late Delivery,426.9,Approved
599,8012,84683,2025-09-01,Late Delivery,350.86,Rejected
600,453035,95872,2025-12-20,Damaged,110.04,Approved
601,247462,7647,2024-06-28,Not as Described,73.89,Completed
602,316235,214,2025-01-28,Changed Mind,346.73,Completed
603,168792,48264,2023-08-29,Wrong Item,450.14,Completed
604,33548,99922,2025-11-13,Not as Described,423.03,Rejected
605,293939,3496,2025-01-31,Changed Mind,317.17,Completed
606,458482,36944,2024-10-02,Wrong Item,122.7,Completed
607,389981,77208,2023-06-26,Changed Mind,161.31,Completed
608,163284,91452,2023-01-09,Not as Described,396.61,Completed
609,323712,14016,2025-06-15,Changed Mind,12.41,Completed
610,481568,86893,2023-11-03,Not as Described,145.27,Completed
611,398999,14350,2023-08-03,Not as Described,327.15,Completed
612,195848,21427,2023-02-28,Not as Described,449.77,Completed
613,206233,79728,2023-03-31,Changed Mind,71.04,Completed
614,144436,50390,2024-09-04,Late Delivery,191.19,Completed
615,450071,72791,2024-07-25,Changed Mind,45.86,Rejected
616,274097,65676,2024-07-30,Not as Described,439.92,Completed
617,418692,9888,2025-03-16,Late Delivery,233.96,Rejected
618,172995,31942,2025-01-14,Not as Described,309.4,Completed
619,123116,54305,2024-07-24,Late Delivery,334.11,Completed
620,421616,76888,2024-09-08,Changed Mind,37.85,Completed
621,143414,69993,2024-09-11,Damaged,485.46,Completed
622,90884,18529,2024-01-14,Changed Mind,165.54,Completed
623,215966,66575,2025-12-18,Damaged,173.56,Approved
624,462759,49692,2024-01-12,Late Delivery,216.21,Approved
625,86821,21219,2025-03-13,Damaged,383.49,Rejected
626,412660,38394,2025-12-16,Late Delivery,301.44,Completed
627,499880,95305,2023-05-21,Changed Mind,269.39,Rejected
628,151706,61093,2024-08-02,Changed Mind,244.82,Completed
629,424378,91558,2023-08-21,Changed Mind,348.1,Completed
630,369519,44886,2024-04-26,Changed Mind,291.39,Rejected
631,279321,60192,2023-09-26,Late Delivery,347.95,Completed
632,457447,20349,2024-01-27,Changed Mind,271.18,Completed
633,337962,14981,2023-09-05,Late Delivery,158.21,Completed
634,401575,4737,2025-09-04,Changed Mind,182.44,Approved
635,6589,63093,2025-09-24,Changed Mind,262.02,Completed
636,489383,62470,2023-01-31,Late Delivery,302.83,Completed
637,13227,74241,2025-01-03,Late Delivery,441.72,Approved
638,27946,56686,2024-07-28,Damaged,349.22,Completed
639,33164,72753,2023-03-10,Late Delivery,434.12,Completed
640,303737,83789,2023-07-11,Not as Described,491.06,Completed
641,159393,84999,2026-01-01,Not as Described,214.88,Completed
642,412551,82291,2023-12-15,Damaged,204.73,Completed
643,249888,14874,2023-04-07,Not as Described,21.39,Completed
644,441554,23050,2024-07-23,Not as Described,149.74,Completed
645,283765,98064,2024-10-27,Changed Mind,434.02,Completed
646,367481,13028,2025-01-05,Late Delivery,478.22,Completed
647,374351,29709,2025-12-19,Wrong Item,391.94,Completed
648,78061,86542,2025-04-10,Changed Mind,442.53,Completed
649,243534,72149,2024-03-26,Changed Mind,226.19,Completed
650,132120,85494,2025-08-06,Late Delivery,347.67,Completed
651,139125,66761,2025-04-29,Changed Mind,357.7,Completed
652,317451,47404,2023-07-23,Wrong Item,240.73,Completed
653,177136,20357,2025-04-20,Changed Mind,105.32,Completed
654,88899,81369,2024-11-18,Changed Mind,219.89,Approved
655,325656,22718,2023-03-15,Damaged,357.48,Approved
656,459224,8831,2023-12-10,Changed Mind,413.37,Completed
657,24498,20612,2025-09-15,Late Delivery,413.98,Completed
658,74281,9089,2025-01-11,Not as Described,279.22,Approved
659,355023,75008,2025-05-10,Damaged,16.32,Approved
660,94226,65800,2024-04-01,Changed Mind,31.29,Completed
661,272179,34985,2025-05-18,Changed Mind,10.71,Completed
662,322711,84852,2023-09-19,Damaged,313.08,Approved
663,169521,53264,2025-06-20,Changed Mind,425.98,Completed
664,361278,4976,2023-12-28,Damaged,363.74,Completed
665,180226,35834,2025-05-19,Late Delivery,315.83,Completed
666,128093,4196,2024-08-16,Damaged,354.14,Completed
667,102358,67202,2024-11-26,Changed Mind,162.92,Rejected
668,248628,23474,2025-12-29,Damaged,292.51,Rejected
669,162270,61451,2023-06-07,Changed Mind,147.52,Completed
670,360135,10126,2023-07-06,Late Delivery,400.81,Completed
671,218264,34158,2025-07-22,Not as Described,72.71,Approved
672,134016,30165,2023-03-16,Not as Described,303.22,Completed
673,238257,31184,2023-11-28,Damaged,127.75,Completed
674,35773,13451,2023-06-30,Not as Described,305.83,Completed
675,235130,47616,2025-09-24,Late Delivery,295.76,Completed
676,290289,8132,2025-02-04,Late Delivery,256.28,Completed
677,20891,1716,2023-09-04,Damaged,85.18,Approved
678,169953,36151,2024-11-03,Damaged,79.24,Completed
679,216915,39186,2023-04-06,Late Delivery,36.99,Completed
680,249478,67258,2024-09-08,Wrong Item,67.28,Approved
681,475472,94753,2024-12-06,Late Delivery,392.11,Rejected
682,346239,29824,2023-09-17,Late Delivery,448.06,Completed
683,27133,54125,2023-06-30,Not as Described,20.58,Completed
684,265505,11069,2025-04-18,Not as Described,154.03,Completed
685,222191,65152,2025-06-19,Damaged,346.64,Completed
686,272453,56301,2023-09-10,Not as Described,34.71,Approved
687,436004,36057,2024-09-11,Late Delivery,380.03,Approved
688,94230,78295,2025-05-03,Changed Mind,241.93,Completed
689,231023,43932,2025-12-22,Not as Described,63.49,Completed
690,88015,87156,2024-01-21,Damaged,340.28,Approved
691,252131,41689,2025-07-11,Wrong Item,226.76,Approved
692,258936,45907,2023-08-12,Changed Mind,66.97,Rejected
693,324160,17022,2024-12-30,Changed Mind,55.81,Completed
694,249829,86211,2026-01-15,Not as Described,448.87,Completed
695,180504,35969,2023-10-04,Damaged,496.48,Completed
696,448815,65481,2024-10-08,Late Delivery,222.3,Approved
697,452619,92183,2025-10-09,Not as Described,45.13,Completed
698,483981,58273,2023-07-19,Not as Described,331.39,Completed
699,492067,36098,2025-09-19,Not as Described,13.84,Completed
700,377753,24287,2023-09-25,Changed Mind,489.85,Completed
701,92241,63995,2024-10-28,Late Delivery,294.59,Completed
702,326437,83993,2025-03-19,Late Delivery,197.66,Completed
703,422929,30879,2024-07-17,Changed Mind,466.46,Completed
704,205813,93129,2023-08-10,Late Delivery,298.32,Completed
705,296779,27712,2024-01-10,Late Delivery,483.64,Completed
706,185983,5807,2024-12-08,Wrong Item,264.0,Completed
707,230255,78262,2025-02-06,Wrong Item,309.7,Completed
708,241077,10167,2024-06-18,Damaged,482.96,Rejected
709,71896,27,2025-06-10,Late Delivery,197.44,Rejected
710,229325,18250,2023-06-17,Changed Mind,104.2,Completed
711,332949,37495,2024-01-07,Not as Described,361.26,Completed
712,169189,34520,2023-09-25,Changed Mind,208.67,Approved
713,20389,59946,2025-07-05,Not as Described,491.81,Rejected
714,23178,97075,2023-04-26,Late Delivery,208.77,Completed
715,438705,78017,2024-08-22,Changed Mind,10.73,Completed
716,114855,63903,2024-05-23,Not as Described,254.76,Completed
717,259789,31299,2025-10-18,Damaged,64.1,Completed
718,82077,23534,2024-08-21,Not as Described,39.34,Approved
719,245012,24164,2025-04-04,Wrong Item,80.26,Approved
720,12946,99207,2025-09-19,Not as Described,31.87,Approved
721,218772,72656,2024-12-07,Not as Described,309.69,Rejected
722,415837,51990,2025-08-12,Damaged,396.35,Completed
723,253812,96497,2024-02-18,Not as Described,223.36,Completed
724,394249,27936,2025-04-22,Damaged,174.08,Rejected
725,239048,14757,2023-08-23,Wrong Item,341.21,Completed
726,163510,47298,2025-10-04,Wrong Item,412.06,Completed
727,258981,25545,2025-07-01,Changed Mind,404.66,Completed
728,283947,32360,2024-09-19,Changed Mind,67.96,Completed
729,279320,31635,2026-01-19,Wrong Item,37.42,Approved
730,294603,7738,2023-11-28,Not as Described,303.74,Completed
731,14611,79072,2023-10-11,Changed Mind,131.92,Completed
732,402429,65170,2024-05-10,Not as Described,68.97,Completed
733,436795,64995,2025-12-08,Not as Described,197.0,Approved
734,86730,37861,2025-04-26,Not as Described,413.4,Completed
735,132321,7997,2024-10-26,Changed Mind,406.96,Approved
736,409801,94508,2024-08-20,Not as Described,116.06,Completed
737,418811,10319,2025-12-10,Not as Described,143.09,Completed
738,446728,18063,2024-09-04,Changed Mind,256.22,Approved
739,76580,80331,2023-08-01,Late Delivery,44.04,Completed
740,53163,36331,2025-04-15,Damaged,453.31,Completed
741,256184,81172,2023-03-30,Not as Described,332.51,Approved
742,197801,23134,2024-03-12,Late Delivery,481.52,Approved
743,64723,1633,2024-03-31,Not as Described,449.04,Approved
744,230259,22149,2025-05-08,Wrong Item,278.2,Completed
745,135376,86600,2023-06-21,Not as Described,247.88,Completed
746,163123,75275,2024-09-06,Not as Described,254.34,Approved
747,24861,70221,2025-09-09,Not as Described,385.78,Completed
748,150773,85612,2025-06-25,Changed Mind,31.44,Completed
749,342798,75938,2025-11-28,Not as Described,385.19,Completed
750,166425,31008,2024-01-09,Late Delivery,114.65,Completed
751,458037,77574,2025-05-08,Not as Described,278.18,Rejected
752,400195,40428,2024-02-08,Late Delivery,491.92,Completed
753,358346,83481,2023-02-12,Late Delivery,72.64,Completed
754,315591,60136,2023-03-04,Not as Described,314.76,Completed
755,494211,95597,2025-07-03,Changed Mind,14.56,Completed
756,417798,84453,2023-07-06,Not as Described,196.42,Completed
757,310029,94033,2024-11-29,Damaged,374.63,Approved
758,22913,33991,2025-06-07,Late Delivery,389.5,Completed
759,420240,18625,2024-11-15,Damaged,390.18,Approved
760,174670,47383,2024-08-21,Changed Mind,206.0,Approved
761,132462,77672,2024-03-16,Not as Described,180.47,Completed
762,130250,26418,2023-06-05,Changed Mind,298.0,Completed
763,208734,58388,2025-09-02,Not as Described,433.1,Completed
764,115074,66052,2023-01-26,Damaged,48.34,Approved
765,52314,10636,2023-11-20,Changed Mind,108.87,Completed
766,105935,79161,2025-07-09,Not as Described,107.51,Completed
767,36879,44200,2023-06-28,Changed Mind,217.97,Rejected
768,300079,67766,2023-04-23,Not as Described,171.62,Completed
769,372118,45171,2024-01-24,Not as Described,264.02,Completed
770,187441,88002,2025-04-27,Damaged,20.32,Completed
771,464531,34682,2024-04-03,Late Delivery,407.46,Completed
772,421180,9026,2023-11-26,Not as Described,66.07,Completed
773,452923,49774,2024-09-08,Late Delivery,460.39,Completed
774,473659,83328,2024-01-15,Changed Mind,193.92,Completed
775,75764,14992,2024-06-27,Not as Described,433.33,Completed
776,246990,33935,2024-09-07,Damaged,408.59,Completed
777,392557,91510,2024-02-10,Changed Mind,91.12,Completed
778,221891,16938,2025-11-02,Not as Described,422.45,Approved
779,300181,83663,2023-08-22,Damaged,285.33,Completed
780,384992,14775,2023-03-01,Changed Mind,494.51,Rejected
781,276481,51307,2025-04-19,Wrong Item,249.54,Completed
782,249922,39945,2023-05-29,Wrong Item,221.87,Completed
783,348790,50552,2024-06-02,Changed Mind,402.8,Rejected
784,422289,70282,2025-04-15,Damaged,167.53,Rejected
785,491086,91823,2024-08-31,Changed Mind,43.98,Completed
786,393507,33907,2023-02-17,Damaged,185.97,Rejected
787,342230,15814,2023-11-23,Damaged,260.93,Completed
788,119364,49846,2025-06-19,Changed Mind,446.76,Completed
