ticket_id,customer_id,created_date,category,priority,status,resolution_hours
510,40224,2024-09-26,Delivery,High,Closed,47.2
511,50908,2024-05-02,Other,Medium,Closed,26.1
512,37836,2024-02-19,Delivery,Medium,Resolved,6.6
513,62796,2025-01-22,Account,Medium,Closed,7.6
514,74628,2025-04-27,Other,Medium,Resolved,41.4
515,91354,2024-01-09,Delivery,Low,Closed,19.5
516,44847,2024-05-03,Delivery,Medium,Closed,19.0
517,25956,2024-03-23,Delivery,Medium,Resolved,4.1
518,60640,2023-05-22,Product,Medium,Closed,3.2
519,52913,2025-11-13,Return,High,Closed,4.1
520,82029,2024-02-06,Account,Medium,In Progress,9.9
521,49820,2023-02-13,Return,Low,Closed,3.1
522,52695,2024-02-20,Other,Medium,Resolved,5.5
523,82314,2023-01-16,Payment,Low,Resolved,9.8
524,19540,2025-01-24,Other,High,Resolved,2.1
525,4814,2024-08-10,Account,High,In Progress,5.0
526,72112,2023-12-10,Delivery,Low,Closed,8.8
527,16626,2023-06-26,Return,Medium,Closed,3.5
528,85883,2025-07-16,Account,Low,Closed,32.2
529,11192,2024-07-17,Return,High,Resolved,7.8
530,15495,2025-09-07,Other,Medium,Closed,24.9
531,54722,2025-01-24,Account,Low,Closed,2.2
532,31997,2024-07-16,Other,Medium,Resolved,2.2
533,16027,2025-03-08,Return,High,Resolved,4.7
534,98108,2023-09-23,Return,Low,Resolved,4.8
535,1401,2023-05-21,Account,Medium,Resolved,6.0
536,82226,2024-06-27,Product,High,Closed,9.0
537,32082,2023-08-20,Other,Low,Open,2.8
538,11178,2023-12-23,Product,Low,Resolved,13.2
539,8713,2024-01-20,Delivery,High,Resolved,4.4
540,50413,2023-07-28,Account,low,Closed,5.3
541,71161,2023-12-02,Delivery,Medium,Resolved,25.0
542,99708,2023-01-26,Other,Low,Closed,6.5
543,41348,2023-06-16,Product,Low,Resolved,12.1
544,7489,2025-08-30,Delivery,Medium,In Progress,11.1
545,61547,2024-08-14,Account,Medium,Resolved,4.2
546,46431,2023-07-15,Product,Low,Closed,6.7
547,48069,2024-12-21,Product,Low,Open,7.8
548,39536,2023-12-01,Payment,Critical,Closed,6.4
549,97632,2025-04-11,Delivery,Medium,Closed,12.0
550,68555,2024-02-25,Account,Medium,Closed,24.9
551,82649,2024-10-29,Delivery,Critical,Open,15.8
552,2956,2025-10-25,Product,Medium,Resolved,3.6
553,41881,2023-11-26,Other,Medium,Resolved,7.2
554,29696,2023-02-11,Delivery,Medium,Closed,6.2
555,71108,2023-05-19,Delivery,Low,Resolved,2.8
556,68974,2024-04-16,Other,low,Resolved,9.7
557,62118,2023-05-12,Other,Medium,Closed,1.8
558,64393,2024-04-21,Payment,Low,Resolved,4.7
559,64210,2024-09-11,Delivery,Medium,Closed,2.6
560,85122,2025-03-30,Product,Medium,Resolved,9.7
561,15542,2023-12-30,Delivery,Medium,Resolved,7.2
562,32075,2023-05-23,Delivery,Medium,Resolved,5.6
563,77861,2025-05-08,Delivery,Medium,Closed,2.6
564,13305,2025-08-29,Delivery,High,Resolved,15.0
565,94058,2023-10-23,Other,Low,Resolved,30.8
566,82524,2024-10-31,Delivery,Medium,Resolved,20.2
567,81901,2025-08-01,Delivery,Low,In Progress,7.7
568,49790,2023-02-01,Account,Medium,Closed,45.7
569,12667,2023-02-06,Payment,Low,Resolved,2.7
570,39931,2024-03-27,Payment,Critical,Resolved,4.3
571,19354,2025-08-11,Delivery,Low,Closed,33.3
572,363,2023-07-19,Other,High,Resolved,5.7
573,79651,2023-02-11,Account,Low,Resolved,7.1
574,23848,2023-05-20,Delivery,Low,Closed,11.3
575,24182,2023-02-08,Account,High,Resolved,13.9
576,77045,2023-12-11,Product,Medium,Resolved,18.5
577,55297,2025-08-14,Account,Medium,Resolved,3.1
578,58234,2025-08-10,Return,Low,Resolved,3.1
579,83522,2025-08-16,Payment,Low,Closed,12.6
580,38689,2023-03-31,Account,Low,Resolved,9.4
581,73247,2025-08-12,Return,Critical,In Progress,18.3
582,42203,2025-05-16,Product,Medium,In Progress,11.1
583,83329,2024-06-09,Other,Low,Closed,7.0
584,25684,2023-06-06,Other,Low,Resolved,20.7
585,80584,2025-07-22,Delivery,Medium,Resolved,12.1
586,38664,2024-10-17,Product,Medium,Resolved,43.8
587,33021,2023-10-08,Delivery,Medium,Open,8.2
588,38351,2023-10-01,Return,Low,Closed,5.7
589,114,2025-01-26,Other,High,Resolved,4.4
590,87851,2025-03-20,Return,Low,Resolved,27.6
591,32383,2023-01-28,Product,Critical,Closed,5.4
592,11215,2025-01-14,Product,Medium,Closed,12.0
593,48641,2024-05-13,Return,Low,Resolved,1.8
594,67914,2024-11-08,Product,Medium,Open,10.3
595,5489,2024-11-01,Other,High,Resolved,14.0
596,16656,2025-09-25,Account,Medium,Closed,3.5
597,67321,2023-11-23,Product,Low,Closed,20.0
598,36953,2023-12-21,Delivery,Medium,Closed,2.6
599,89155,2025-02-10,Other,High,Resolved,7.7
600,63559,2024-02-01,Product,Low,Resolved,13.2
601,53011,2023-06-28,Delivery,Medium,Resolved,8.3
602,96865,2025-06-08,Delivery,High,In Progress,3.0
603,58355,2025-07-12,Product,Low,Closed,8.2
604,7959,2024-06-16,Product,Medium,Closed,20.9
605,40220,2023-02-22,Product,Low,Resolved,19.3
606,42581,2023-01-07,Return,Medium,In Progress,12.6
607,11204,2024-01-02,Delivery,Medium,Closed,8.5
608,68810,2024-12-04,Other,Medium,Closed,9.1
609,42968,2023-04-05,Account,Medium,Resolved,7.0
610,39193,2024-03-22,Delivery,Medium,Closed,3.8
611,32366,2023-06-23,Other,High,Resolved,3.2
612,79740,2024-03-20,Payment,Low,Resolved,11.6
613,96634,2025-10-30,Delivery,High,Resolved,5.5
614,97248,2025-01-29,Other,Low,Open,5.3
615,76259,2024-10-28,Other,Medium,Resolved,13.7
616,69579,2023-01-07,Product,Critical,Resolved,19.8
617,28474,2024-03-17,Return,High,Closed,3.5
618,14686,2024-05-15,Account,High,Resolved,1.7
619,1449,2023-07-14,Delivery,High,Closed,3.6
620,37195,2024-06-01,Account,Low,Closed,5.6
621,78646,2024-06-22,Product,High,Closed,17.6
622,83726,2024-04-18,Delivery,Medium,Resolved,14.9
623,25856,2024-09-25,Product,Medium,Resolved,25.2
624,83662,2025-08-24,Return,High,Resolved,2.6
625,21076,2025-02-06,Delivery,Medium,Closed,4.7
626,79922,2023-08-05,Product,Low,Closed,5.4
627,65458,2025-01-15,Return,High,In Progress,14.8
628,5131,2025-05-07,Return,Medium,Closed,4.6
629,71241,2023-08-01,Other,High,Closed,9.7
630,65063,2025-11-07,Payment,Medium,Closed,5.6
631,13003,2024-09-08,Product,Low,Resolved,7.4
632,70587,2025-06-18,Payment,Low,Resolved,1.9
633,58079,2024-07-17,Other,Low,Closed,2.4
634,69394,2025-10-29,Return,Low,Closed,9.9
635,84450,2023-06-22,Other,Medium,Resolved,8.6
636,72376,2024-08-20,Delivery,Medium,Closed,5.4
637,21469,2025-10-01,Return,Medium,Closed,4.9
638,35280,2025-01-15,Return,Medium,Resolved,5.3
639,65832,2024-12-09,Return,Low,Closed,9.4
640,31494,2023-09-02,Delivery,Low,Resolved,5.3
641,92891,2023-01-07,Delivery,Medium,Closed,13.9
642,36155,2024-07-15,Return,Medium,Closed,2.2
643,9349,2025-10-12,Product,Medium,Resolved,2.9
644,87982,2024-09-04,Product,Medium,In Progress,22.5
645,54574,2024-09-10,Payment,Medium,Resolved,4.5
646,49905,2025-07-17,Delivery,Medium,Resolved,7.7
647,92116,2025-07-10,Other,medium,Closed,10.6
648,55134,2023-05-15,Other,medium,Closed,8.5
649,91808,2024-05-26,Return,High,Closed,5.3
650,84405,2024-01-24,Return,High,Open,8.0
651,70844,2024-09-29,Return,Medium,Closed,1.1
652,21027,2023-03-30,Other,Medium,Resolved,9.5
653,37588,2025-10-05,Other,Medium,Resolved,14.1
654,95535,2025-10-29,Product,Medium,Resolved,10.3
655,72540,2023-07-27,Return,High,Closed,7.0
656,95603,2023-11-23,Other,Low,Resolved,2.3
657,31547,2025-07-03,Delivery,High,Closed,9.7
658,70860,2024-01-15,Product,Low,Resolved,16.7
659,49677,2024-10-25,Payment,Medium,Closed,8.0
660,79284,2025-06-11,Delivery,Medium,Resolved,9.0
661,67643,2024-04-03,Other,Medium,Resolved,13.1
662,56499,2024-02-23,Return,Low,Closed,1.2
663,37771,2025-12-14,Product,High,Resolved,10.5
664,67892,2024-05-20,Delivery,Medium,Closed,9.9
665,65938,2024-11-24,Product,Low,Closed,42.7
666,58261,2024-01-03,Delivery,Low,Resolved,3.8
667,99415,2023-02-22,Return,Medium,Resolved,8.1
668,26048,2024-04-29,Payment,Low,Closed,6.1
669,65266,2025-12-17,Payment,medium,Closed,24.6
670,80709,2023-12-18,Other,Medium,Resolved,10.6
671,50125,2025-03-04,Payment,Low,Closed,13.3
672,36818,2025-03-06,Delivery,Medium,Resolved,9.9
673,54213,2023-02-28,Payment,High,Open,34.4
674,68765,2025-01-25,Delivery,Medium,Resolved,30.3
675,65147,2025-03-05,Delivery,Low,In Progress,5.9
676,56815,2025-04-13,Product,Low,Closed,6.7
677,43105,2023-09-23,Return,Medium,Resolved,3.7
678,63239,2023-01-16,Account,Medium,In Progress,9.7
679,17441,2025-02-02,Delivery,Medium,Resolved,7.2
680,33649,2024-07-02,Product,Medium,Closed,10.0
681,96183,2024-11-07,Product,Medium,Closed,16.5
682,16997,2025-06-02,Product,Critical,Open,5.6
683,4817,2024-09-16,Product,Low,Closed,22.5
684,52335,2024-10-11,Delivery,Low,Closed,6.5
685,8053,2025-10-03,Delivery,Low,Closed,6.7
686,43265,2025-11-25,Product,Medium,Closed,8.2
687,38217,2023-04-23,Return,Low,Closed,4.5
688,65853,2024-09-17,Return,Low,Resolved,10.8
689,26466,2023-06-24,Account,Medium,Closed,1.1
690,64976,2023-11-06,Delivery,Medium,Closed,14.0
691,57539,2023-08-13,Product,medium,Resolved,26.5
692,69595,2025-07-08,Product,Low,Open,8.6
693,6656,2025-04-17,Account,Low,In Progress,19.4
694,58435,2023-10-30,Product,High,Closed,5.7
695,554,2025-06-12,Account,Low,Open,12.4
696,31725,2024-03-12,Return,Low,Resolved,9.8
697,17301,2024-12-31,Other,Low,Open,20.8
698,83903,2023-04-29,Payment,Medium,Closed,6.3
699,487,2025-03-27,Delivery,Medium,Closed,2.0
700,17314,2023-02-16,Product,Low,Resolved,4.4
701,88762,2025-08-11,Product,Low,Closed,21.6
702,29343,2024-05-14,Delivery,Medium,Closed,2.5
703,65414,2023-06-17,Product,High,Resolved,11.7
704,82817,2023-04-30,Delivery,Medium,Resolved,6.2
705,83741,2024-11-02,Delivery,High,Resolved,8.3
706,39189,2023-03-02,Other,High,Resolved,5.8
707,34751,2023-06-11,Other,Low,Open,22.7
708,13738,2024-01-06,Product,High,Closed,3.5
709,63271,2024-05-17,Delivery,Low,Closed,3.8
710,26384,2023-07-15,Product,High,In Progress,2.5
711,68763,2025-05-04,Other,Medium,In Progress,5.8
712,34931,2023-12-16,Delivery,High,Closed,9.8
713,96159,2025-09-01,Delivery,Low,Closed,2.1
714,11879,2024-01-30,Product,Medium,Resolved,4.1
715,44534,2024-01-29,Account,Low,Resolved,3.2
716,7771,2025-05-17,Product,Low,Resolved,11.3
717,28423,2025-07-04,Product,Low,Closed,10.3
718,2510,2024-05-28,Delivery,Medium,Resolved,6.4
719,92456,2025-10-04,Other,Medium,Resolved,18.5
720,17468,2024-04-16,Product,Medium,Resolved,11.9
721,92862,2023-07-05,Other,Low,Resolved,11.3
722,71858,2023-11-10,Account,Medium,Resolved,2.7
723,5695,2024-06-07,Payment,Medium,Resolved,3.8
724,90057,2025-11-07,Return,Medium,Resolved,9.9
725,38330,2025-07-08,Other,Medium,Closed,9.7
726,14302,2025-09-24,Delivery,High,Resolved,2.7
727,7579,2024-05-15,Return,Low,Resolved,13.7
728,22547,2024-12-15,Account,Critical,In Progress,5.0
729,45274,2023-05-27,Delivery,Low,Resolved,27.1
730,5926,2024-12-28,Product,Low,Resolved,3.2
731,78598,2025-02-28,Delivery,Medium,Resolved,3.1
732,62618,2023-09-24,Account,Medium,Open,18.4
733,40131,2024-06-18,Product,Medium,Resolved,4.3
734,99849,2023-05-07,Account,Medium,Resolved,46.7
735,62765,2025-10-19,Delivery,High,Closed,6.3
736,38774,2024-07-14,Delivery,High,Resolved,3.3
737,88274,2025-05-26,Other,High,Closed,12.0
738,94796,2024-12-18,Product,high,Closed,7.2
739,13749,2023-10-10,Other,Low,Closed,6.0
740,66274,2025-10-19,Delivery,Low,Closed,8.1
741,99327,2023-08-11,Return,Low,Resolved,5.4
742,27052,2025-04-07,Delivery,Medium,Resolved,9.1
743,19301,2025-09-03,Delivery,Medium,Resolved,29.9
744,88493,2023-07-24,Return,Medium,Resolved,11.2
745,10479,2023-04-05,Product,Medium,Closed,12.3
746,40039,2023-01-12,Product,Medium,Closed,2.2
747,13487,2023-08-08,Product,High,Closed,3.5
748,9983,2024-09-09,Other,Low,Closed,2.2
749,48183,2024-04-11,Delivery,Low,In Progress,13.4
750,67795,2024-02-26,Other,Critical,In Progress,7.4
751,62547,2023-10-09,Product,Medium,Resolved,6.3
752,65226,2025-06-13,Product,Low,Resolved,5.5
753,12907,2024-04-24,Other,Medium,Closed,1.9
754,98521,2024-01-13,Delivery,Medium,Closed,20.4
755,92437,2024-05-02,Product,High,Resolved,10.5
756,25228,2025-05-07,Other,Low,Resolved,5.7
757,16468,2024-06-25,Payment,Medium,Closed,24.5
758,50167,2025-11-19,Delivery,Low,Closed,4.4
759,49208,2024-10-17,Return,Medium,Closed,7.0
760,74091,2024-09-16,Product,Medium,Resolved,9.6
761,15342,2025-11-24,Delivery,Low,Resolved,3.3
762,64753,2025-11-13,Other,Medium,Resolved,3.6
763,65316,2025-05-01,Product,Low,Resolved,15.6
764,4843,2025-05-06,Return,Low,Resolved,5.9
765,33594,2024-05-24,Product,Medium,Closed,15.7
766,1844,2024-08-15,Return,Medium,Resolved,1.9
767,67327,2025-07-31,Delivery,Low,Resolved,5.7
768,13548,2023-06-27,Payment,High,Resolved,8.5
769,93727,2023-03-27,Other,Medium,Closed,4.8
770,19245,2025-06-11,Other,Medium,Closed,34.7
771,29286,2025-05-19,Return,Medium,Closed,4.7
772,48906,2023-05-09,Other,Medium,Resolved,12.4
773,76954,2025-05-05,Product,Low,Closed,3.1
774,28951,2025-10-07,Product,Low,Resolved,13.4
775,53096,2023-09-18,Account,High,Closed,10.3
776,93175,2025-10-09,Payment,High,Resolved,12.3
777,49568,2023-06-14,Payment,Medium,Closed,4.8
778,22756,2025-12-01,Account,Low,Resolved,4.9
779,4591,2023-04-20,Return,High,Resolved,7.9
780,39436,2023-04-03,Product,Low,Open,19.1
781,84668,2025-07-31,Account,Low,Closed,21.0
782,30819,2025-05-06,Delivery,High,Resolved,3.5
783,28343,2024-06-04,Product,Medium,Resolved,7.2
784,86926,2023-10-11,Delivery,Low,Closed,3.7
785,99002,2023-02-10,Other,Medium,Resolved,3.2
786,68583,2024-03-18,Delivery,Low,Resolved,7.2
787,94861,2023-05-24,Delivery,Medium,Closed,4.3
788,82371,2024-09-24,Delivery,High,Resolved,2.2
789,8925,2023-12-12,Other,Medium,Resolved,10.5
790,69081,2024-02-01,Delivery,Low,Closed,3.0
791,90517,2025-01-25,Delivery,Medium,Resolved,3.8
792,88435,2023-06-15,Other,Medium,Resolved,16.1
793,32832,2023-08-29,Account,Medium,Resolved,7.9
794,73779,2024-04-12,Payment,High,Closed,23.5
795,2250,2025-01-06,Other,High,Closed,25.7
796,99559,2023-08-19,Return,High,Closed,4.6
797,7157,2023-09-27,Delivery,Low,Closed,5.6
798,27323,2023-04-26,Delivery,Medium,Open,6.5
799,76965,2023-01-23,Delivery,High,Resolved,7.2
800,96424,2023-07-13,Return,low,Resolved,16.6
801,61252,2023-12-20,Delivery,Low,In Progress,4.7
802,25009,2025-11-25,Account,Low,Closed,2.9
803,11546,2023-09-29,Account,Medium,Resolved,5.9
804,56319,2023-03-06,Product,Low,Resolved,2.7
805,79008,2024-06-19,Return,Medium,Closed,7.7
806,85491,2024-03-18,Account,Low,Closed,1.7
807,83291,2025-09-11,Other,Low,Resolved,4.9
808,30082,2025-06-01,Product,Medium,In Progress,26.8
809,7186,2024-03-31,Other,Medium,Closed,6.0
810,5609,2025-04-20,Other,Medium,Resolved,6.5
811,90964,2025-05-13,Product,Low,Resolved,14.8
812,70184,2023-01-11,Delivery,Medium,Closed,6.9
813,51206,2024-04-04,Other,Low,Open,28.8
814,4232,2025-11-30,Other,Low,Closed,6.0
815,54062,2025-02-01,Delivery,High,Resolved,3.9
816,20705,2023-10-19,Account,Medium,Resolved,3.8
817,6131,2024-09-26,Payment,Medium,Closed,3.9
818,14109,2025-07-20,Return,Medium,Resolved,5.0
819,63171,2025-10-31,Return,High,Resolved,2.3
820,85359,2025-03-16,Return,Medium,Resolved,19.9
821,74541,2023-08-15,Other,Low,Resolved,8.2
822,72342,2023-05-18,Account,Medium,Closed,18.1
823,90553,2023-08-17,Other,Low,Closed,9.7
824,69151,2023-06-28,Other,Low,Resolved,7.0
825,31815,2025-11-16,Other,Medium,Resolved,11.8
826,95225,2025-07-25,Other,Medium,Closed,103.8
827,89243,2025-04-20,Return,Medium,Resolved,8.6
828,42790,2024-07-22,Product,Medium,Resolved,2.2
829,88271,2024-06-09,Product,High,Resolved,20.8
830,25195,2025-06-17,Account,Critical,Closed,8.0
831,24290,2023-03-24,Product,Medium,Resolved,3.7
832,83447,2024-09-09,Payment,Critical,Resolved,2.5
833,39203,2023-12-02,Product,Medium,Resolved,5.6
834,76288,2024-11-06,Product,High,Closed,11.4
835,77021,2024-07-19,Return,Medium,In Progress,25.4
836,3217,2024-01-18,Delivery,Low,Closed,40.6
837,71467,2023-03-08,Payment,Medium,Resolved,27.6
838,48011,2025-06-28,Payment,Low,Closed,2.3
839,83888,2024-07-04,Other,Low,Closed,8.8
840,92036,2024-04-20,Other,Low,Resolved,8.1
841,46614,2025-12-04,Product,High,Closed,9.0
842,88393,2023-05-06,Payment,Low,Resolved,10.8
843,72775,2023-08-19,Other,Medium,Closed,2.3
844,14270,2024-04-10,Account,Medium,Resolved,6.3
845,44978,2023-10-11,Delivery,Low,Resolved,5.9
846,61242,2025-03-14,Product,Low,Closed,2.6
847,50189,2025-04-16,Product,Medium,Closed,3.2
848,99320,2024-11-10,Return,Low,Resolved,0.5
849,96283,2023-05-09,Product,Medium,Resolved,3.2
850,56807,2023-12-19,Return,Medium,Closed,8.9
851,33274,2025-07-13,Other,High,In Progress,10.5
852,25565,2023-05-23,Payment,Low,Resolved,2.4
853,738,2024-06-22,Payment,Medium,Resolved,16.3
854,64912,2024-02-19,Return,Low,Open,6.7
855,6354,2024-02-21,Payment,Medium,Open,24.1
856,28353,2023-03-29,Delivery,Critical,Resolved,11.4
857,51440,2024-04-09,Account,Medium,Closed,8.1
858,70515,2023-07-01,Delivery,Medium,Resolved,34.6
859,2671,2024-05-20,Payment,Medium,Closed,12.1
860,1979,2023-11-06,Delivery,High,Resolved,13.0
861,67502,2024-02-01,Delivery,Medium,In Progress,6.9
862,9663,2024-06-18,Return,Medium,Closed,7.4
863,26503,2025-10-06,Return,Low,Resolved,12.0
864,11156,2025-02-27,Delivery,Medium,Open,15.3
865,36255,2025-04-15,Delivery,Low,Resolved,4.0
866,38346,2024-02-16,Other,High,Closed,3.7
867,64675,2023-02-02,Other,Medium,Closed,5.8
868,5599,2024-03-16,Return,Low,Resolved,13.4
869,20737,2025-04-13,Payment,Low,Closed,4.0
870,55481,2023-04-29,Payment,High,Resolved,9.4
871,21621,2024-01-23,Delivery,Low,Resolved,3.9
872,96985,2024-03-23,Delivery,High,Resolved,11.4
873,59725,2025-05-22,Account,Low,Closed,7.4
874,559,2023-02-21,Other,Medium,Open,16.7
875,71560,2024-02-11,Product,High,Resolved,8.9
876,45743,2023-03-04,Return,Low,Resolved,5.8
877,58478,2024-03-12,Product,Low,Open,3.8
878,83483,2023-09-29,Account,Medium,Resolved,4.7
879,51586,2024-04-21,Other,Medium,Closed,5.1
880,92974,2023-03-07,Product,High,Resolved,2.8
881,79819,2023-08-07,Delivery,Medium,Closed,7.7
882,14639,2025-11-25,Payment,Medium,Open,2.3
883,55206,2025-06-09,Product,Medium,Resolved,9.0
884,27755,2024-06-01,Payment,High,Resolved,47.3
885,78305,2024-11-26,Return,Low,In Progress,7.6
886,34221,2025-01-14,Product,Medium,Resolved,0.9
887,81209,2023-04-01,Other,High,Closed,16.3
888,74422,2024-05-10,Account,low,Resolved,6.1
889,81420,2023-04-09,Return,Medium,Closed,2.8
890,30855,2025-05-24,Return,Low,Resolved,10.0
891,55484,2023-10-12,Return,Medium,Resolved,9.7
892,41660,2024-01-15,Product,Low,Closed,31.6
893,60429,2023-01-17,Delivery,High,Closed,4.1
894,81511,2025-07-08,Other,High,Resolved,9.0
895,16934,2024-02-07,Product,Medium,Closed,7.4
896,14788,2025-11-14,Other,medium,Closed,6.6
897,77460,2025-02-15,Return,Low,Resolved,29.6
898,45101,2023-04-23,Delivery,Low,Closed,4.4
899,44678,2025-04-09,Other,Medium,Closed,7.7
900,88896,2024-12-08,Account,Medium,Resolved,23.2
901,61361,2023-06-22,Product,Medium,Closed,30.6
902,83133,2023-04-26,Payment,Low,Closed,3.6
903,93928,2023-11-29,Other,Medium,Resolved,8.9
904,16410,2023-05-11,Return,Low,Closed,16.4
905,27477,2025-01-24,Product,Low,Resolved,4.7
906,42113,2024-11-21,Other,High,Resolved,18.2
907,92662,2024-01-09,Return,Low,Resolved,11.2
908,70729,2025-03-06,Account,Low,Closed,4.6
909,94152,2024-02-13,Delivery,Low,Closed,1.4
910,28941,2023-06-19,Other,Low,In Progress,18.2
911,30233,2025-08-30,Other,Low,Closed,3.2
912,69837,2024-03-13,Return,Medium,Resolved,8.2
913,17385,2023-04-11,Product,Medium,Resolved,8.8
914,13965,2024-08-27,Product,Low,Closed,3.4
915,31456,2023-10-30,Delivery,Low,Resolved,10.1
916,63394,2023-07-25,Return,Medium,Closed,23.3
917,33486,2025-05-01,Other,Medium,Resolved,6.7
918,79848,2024-07-06,Account,High,Closed,4.4
919,89827,2023-08-21,Product,Medium,Resolved,19.9
920,35587,2024-02-28,Account,Critical,Closed,17.3
921,50506,2025-06-13,Account,Medium,Resolved,4.1
922,32642,2024-08-04,Other,High,Resolved,6.3
923,79741,2023-09-04,Payment,Medium,Closed,5.4
924,53274,2024-04-28,Payment,Medium,Closed,6.7
925,81900,2024-11-29,Product,Medium,Resolved,12.6
926,60541,2024-05-10,Return,Medium,Resolved,37.5
927,99979,2025-05-03,Return,Medium,Closed,10.2
928,55676,2023-07-04,Product,Medium,Resolved,5.9
929,16165,2024-03-06,Product,Low,Resolved,8.1
930,5068,2024-09-02,Other,Low,Resolved,2.9
931,92644,2025-01-12,Delivery,Medium,Closed,25.0
932,48282,2024-05-21,Account,Medium,Closed,13.4
933,90766,2024-10-17,Return,Medium,Closed,76.7
934,48042,2023-11-12,Other,Low,Resolved,5.0
935,18908,2025-03-13,Product,Low,Closed,1.7
936,58373,2025-11-14,Other,Low,Resolved,2.2
937,33813,2024-07-14,Account,High,Resolved,15.4
938,46902,2023-06-29,Delivery,Low,In Progress,6.1
939,47920,2024-04-18,Return,medium,Resolved,2.1
940,88103,2023-03-13,Other,Medium,Resolved,23.5
941,65421,2025-04-07,Other,Medium,Closed,7.0
942,24618,2024-03-29,Payment,Low,Resolved,3.5
943,25186,2024-10-21,Product,High,Closed,21.5
944,32739,2024-02-10,Return,Low,Resolved,20.0
945,92494,2023-08-24,Delivery,Medium,In Progress,3.4
946,20950,2023-06-27,Return,High,Resolved,8.0
947,41173,2025-10-01,Product,Low,Resolved,3.9
948,5272,2023-10-31,Return,High,In Progress,6.5
949,74947,2024-11-18,Product,Medium,Resolved,9.3
950,80284,2024-04-14,Product,Medium,Resolved,5.3
951,36553,2024-02-17,Delivery,Low,Resolved,7.8
952,51165,2024-04-29,Return,Medium,Closed,3.3
953,40447,2023-09-05,Return,High,Resolved,9.0
954,96463,2023-02-23,Account,High,Closed,16.9
955,64094,2024-02-08,Product,Medium,Closed,5.3
956,70322,2025-05-22,Return,Low,Resolved,7.6
957,20702,2024-06-15,Account,Low,Closed,31.5
958,79471,2025-02-16,Delivery,Low,Resolved,5.1
959,84790,2025-04-10,Account,High,Resolved,1.3
960,35040,2024-10-23,Payment,Medium,In Progress,5.6
961,82193,2023-10-15,Return,Medium,Closed,4.0
962,93695,2025-05-28,Delivery,Low,Resolved,4.0
