product_id,product_name,category_id,supplier_id,unit_price,cost_price,stock_quantity,rating,active_flag
366,Vacuum Cleaner Model 00366,CAT003,750,65.37,47.77,368,3.2,Y
367,Building Blocks Model 00367,CAT008,340,67.77,36.57,960,4.46,Y
368,Mechanical Keyboard Model 00368,CAT002,407,61.47,38.92,598,3.05,Y
369,Bluetooth Speaker Model 00369,CAT001,453,23.71,13.31,829,5.0,Y
370,Gaming Mouse Model 00370,CAT002,833,16.63,9.23,569,3.24,Y
371,Vacuum Cleaner Model 00371,CAT003,877,92.02,42.03,743,3.93,Y
372,Running Shoes Model 00372,CAT005,814,76.97,49.86,911,5.0,Y
373,Hoodie Model 00373,CAT006,578,151.24,116.59,940,4.6,Y
374,Calculator Model 00374,CAT009,848,125.99,88.35,422,5.0,Y
375,Fitness Tracker Model 00375,CAT005,965,31.4,16.64,914,4.22,Y
376,Sports Bag Model 00376,CAT005,150,180.14,123.63,903,4.99,Y
377,Wireless Earbuds Model 00377,CAT001,193,129.4,70.93,252,4.68,Y
378,Wireless Earbuds Model 00378,CAT001,908,121.04,84.57,663,4.6,Y
379,Yoga Mat Model 00379,CAT005,147,492.15,360.32,884,3.83,Y
380,Shampoo Model 00380,CAT004,406,409.1,229.23,747,4.25,Y
381,Action Figure Model 00381,CAT008,183,120.94,54.51,247,,Y
382,Mechanical Keyboard Model 00382,CAT002,106,108.1,59.53,15,4.29,Y
383,Bluetooth Speaker Model 00383,CAT001,236,172.07,89.12,396,3.16,Y
384,Perfume Model 00384,CAT004,638,38.43,25.14,113,4.53,Y
385,Webcam Model 00385,CAT002,958,38.92,21.24,413,4.62,Y
386,Smartphone Model 00386,CAT001,179,119.16,55.04,140,4.2,Y
387,Economics Book Model 00387,CAT007,432,30.07,18.8,724,4.22,Y
388,Smartphone Model 00388,CAT001,401,110.82,81.85,338,4.26,Y
389,T-Shirt Model 00389,CAT006,525,74.85,44.83,154,4.12,Y
390,USB-C Hub Model 00390,CAT002,743,30.08,17.27,421,4.85,Y
391,USB-C Hub Model 00391,CAT002,540,66.53,33.86,491,4.05,Y
392,Air Fryer Model 00392,CAT003,891,210.39,121.57,37,4.7,Y
393,Remote Control Car Model 00393,CAT008,323,70.0,39.15,178,4.2,Y
394,Coffee Maker Model 00394,CAT003,261,70.27,54.69,150,4.02,Y
395,Data Analytics Book Model 00395,CAT007,612,87.4,40.21,655,5.0,Y
396,Wireless Earbuds Model 00396,CAT001,700,98.26,51.96,45,3.59,Y
397,Novel Model 00397,CAT007,399,48.26,22.81,727,3.71,Y
398,Webcam Model 00398,CAT002,337,89.09,65.3,510,4.22,Y
399,Hoodie Model 00399,CAT006,300,25.29,14.86,939,3.37,Y
400,Sports Bag Model 00400,CAT005,119,31.67,22.57,113,3.35,Y
401,Printer Paper Model 00401,CAT009,558,35.53,24.1,719,4.63,Y
402,Coffee Maker Model 00402,CAT003,413,99.2,75.02,432,4.75,Y
403,Smartphone Model 00403,CAT001,580,75.08,34.38,399,3.74,Y
404,Smartphone Model 00404,CAT001,384,57.6,29.86,266,3.45,Y
405,Puzzle Model 00405,CAT008,480,121.04,82.51,409,4.2,Y
406,Yoga Mat Model 00406,CAT005,305,91.41,58.79,975,4.0,N
407,Data Analytics Book Model 00407,CAT007,683,50.07,34.01,232,3.41,Y
408,USB-C Hub Model 00408,CAT002,870,25.6,16.38,14,4.57,Y
409,Blender Model 00409,CAT003,196,31.08,19.95,185,3.94,Y
410,Smartphone Model 00410,CAT001,333,17.36,13.16,337,4.39,Y
411,Car Vacuum Model 00411,CAT010,20,73.77,55.62,871,3.96,Y
412,Sneakers Model 00412,CAT006,623,29.92,13.84,17,4.07,Y
413,Notebook Model 00413,CAT009,658,41.62,24.41,761,3.21,Y
414,Laptop Stand Model 00414,CAT002,704,57.95,35.84,738,5.0,Y
415,T-Shirt Model 00415,CAT006,433,166.33,94.49,196,,Y
416,Hoodie Model 00416,CAT006,883,149.95,69.93,833,4.15,Y
417,Coffee Maker Model 00417,CAT003,426,61.88,37.49,285,4.27,Y
418,Board Game Model 00418,CAT008,229,203.03,156.73,158,3.1,Y
419,Floor Mat Model 00419,CAT010,524,10.63,5.03,664,4.18,Y
420,Desk Organizer Model 00420,CAT009,217,352.09,253.33,362,3.31,Y
421,Novel Model 00421,CAT007,990,121.22,62.38,862,3.85,Y
422,Gaming Mouse Model 00422,CAT002,591,71.3,45.66,466,3.86,Y
423,Gaming Mouse Model 00423,CAT002,375,29.14,16.84,993,4.36,Y
424,Car Phone Holder Model 00424,CAT010,36,43.82,24.77,209,4.0,Y
425,Smartphone Model 00425,CAT001,776,112.48,82.93,998,3.45,Y
426,Hoodie Model 00426,CAT006,28,114.81,88.55,959,4.91,Y
427,Backpack Model 00427,CAT006,372,118.62,68.52,495,3.46,Y
428,Backpack Model 00428,CAT006,86,33.74,22.32,928,4.4,Y
429,Car Phone Holder Model 00429,CAT010,188,28.15,17.84,130,4.47,Y
430,Vacuum Cleaner Model 00430,CAT003,305,77.48,36.83,529,4.22,Y
431,Vacuum Cleaner Model 00431,CAT003,766,129.96,60.25,355,4.17,Y
432,Power Bank Model 00432,CAT001,422,65.19,45.97,435,4.47,Y
433,Hair Dryer Model 00433,CAT004,80,246.59,143.07,857,3.95,Y
434,Webcam Model 00434,CAT002,186,66.97,36.93,859,4.61,Y
435,Vacuum Cleaner Model 00435,CAT003,5,64.96,50.36,287,3.92,Y
436,Building Blocks Model 00436,CAT008,558,118.85,56.83,560,4.52,Y
437,Notebook Model 00437,CAT009,866,194.75,104.93,164,4.36,Y
438,USB-C Hub Model 00438,CAT002,497,19.3,14.14,70,4.23,Y
439,Coffee Maker Model 00439,CAT003,509,23.76,13.95,283,3.18,Y
440,Calculator Model 00440,CAT009,614,49.03,31.52,31,4.37,Y
441,Bluetooth Speaker Model 00441,CAT001,971,1115.92,519.98,168,3.73,Y
442,Wireless Earbuds Model 00442,CAT001,2,51.37,38.72,419,4.29,Y
443,Mechanical Keyboard Model 00443,CAT002,217,58.25,28.85,85,4.51,Y
444,Sports Bag Model 00444,CAT005,537,113.4,59.01,904,3.94,Y
445,Smart Watch Model 00445,CAT001,257,156.59,78.57,784,3.25,Y
446,Car Vacuum Model 00446,CAT010,735,75.73,46.51,9,4.35,Y
447,Skin Serum Model 00447,CAT004,453,185.36,133.38,858,,Y
448,Fitness Tracker Model 00448,CAT005,424,22.19,11.94,528,4.86,Y
449,Webcam Model 00449,CAT002,324,32.62,16.21,351,3.31,Y
450,Perfume Model 00450,CAT004,499,185.05,108.3,567,4.32,Y
451,T-Shirt Model 00451,CAT006,581,65.64,50.8,745,4.02,Y
452,Economics Book Model 00452,CAT007,197,20.87,9.47,138,4.04,Y
453,Programming Book Model 00453,CAT007,504,19.77,12.18,300,4.61,Y
454,Running Shoes Model 00454,CAT005,272,31.33,21.02,856,4.25,Y
455,Desk Organizer Model 00455,CAT009,694,65.12,46.64,126,4.13,Y
456,Building Blocks Model 00456,CAT008,959,98.99,68.92,528,3.88,Y
457,Economics Book Model 00457,CAT007,18,48.34,22.94,191,4.11,Y
458,Wireless Earbuds Model 00458,CAT001,107,91.92,55.37,474,3.13,Y
459,Power Bank Model 00459,CAT001,529,43.86,20.88,633,3.95,Y
460,Webcam Model 00460,CAT002,125,195.57,128.01,566,3.83,Y
461,Sneakers Model 00461,CAT006,483,646.16,307.2,206,4.11,Y
462,Vacuum Cleaner Model 00462,CAT003,594,45.65,21.27,260,4.14,Y
463,Blender Model 00463,CAT003,4,100.12,55.16,106,4.06,Y
464,Notebook Model 00464,CAT009,627,93.03,70.69,631,4.22,Y
465,Desk Organizer Model 00465,CAT009,351,73.64,50.39,332,3.9,Y
466,Calculator Model 00466,CAT009,351,117.02,52.81,762,2.94,Y
467,Vacuum Cleaner Model 00467,CAT003,649,100.02,54.4,837,2.85,Y
468,T-Shirt Model 00468,CAT006,799,42.54,19.39,41,3.97,Y
469,USB-C Hub Model 00469,CAT002,901,212.57,116.3,723,3.15,Y
470,Webcam Model 00470,CAT002,228,77.94,52.7,834,5.0,Y
471,USB-C Hub Model 00471,CAT002,16,45.97,32.21,347,4.02,Y
472,Blender Model 00472,CAT003,810,585.97,419.18,130,5.0,Y
473,Skin Serum Model 00473,CAT004,425,58.54,43.93,96,3.33,Y
474,Puzzle Model 00474,CAT008,464,81.76,46.66,833,4.55,Y
475,Bluetooth Speaker Model 00475,CAT001,724,76.12,55.92,504,3.96,Y
476,Programming Book Model 00476,CAT007,246,57.83,39.91,996,3.23,Y
477,Running Shoes Model 00477,CAT005,798,97.34,61.08,955,4.1,Y
478,Gaming Mouse Model 00478,CAT002,794,30.38,23.24,284,3.6,Y
479,Hair Dryer Model 00479,CAT004,177,111.19,84.81,461,4.63,Y
480,Blender Model 00480,CAT003,543,13.35,9.97,902,,Y
481,Running Shoes Model 00481,CAT005,509,20.21,10.44,619,3.51,Y
482,Perfume Model 00482,CAT004,562,336.14,174.33,643,,Y
483,Webcam Model 00483,CAT002,655,20.99,15.68,177,5.0,Y
484,Bluetooth Speaker Model 00484,CAT001,564,11.14,6.48,788,4.0,Y
485,Fitness Tracker Model 00485,CAT005,233,21.46,15.3,216,4.09,Y
486,Calculator Model 00486,CAT009,678,311.2,210.59,392,3.9,Y
487,Air Fryer Model 00487,CAT003,38,12.96,9.09,699,3.56,Y
488,Novel Model 00488,CAT007,491,27.5,12.61,971,4.09,Y
489,Backpack Model 00489,CAT006,444,17.5,10.36,11,4.21,Y
490,Printer Paper Model 00490,CAT009,20,50.79,37.22,311,3.2,Y
491,Puzzle Model 00491,CAT008,611,43.9,26.85,516,3.23,Y
492,Sports Bag Model 00492,CAT005,727,42.17,28.58,958,3.54,Y
493,Jeans Model 00493,CAT006,556,345.47,241.64,476,3.53,Y
494,Desk Organizer Model 00494,CAT009,111,22.09,10.82,794,3.68,Y
495,Blender Model 00495,CAT003,487,59.29,29.73,614,5.0,Y
496,Blender Model 00496,CAT003,89,88.16,60.75,176,4.31,Y
497,Smart Watch Model 00497,CAT001,319,26.9,12.59,275,3.99,Y
498,Board Game Model 00498,CAT008,118,100.72,56.69,639,4.15,Y
499,Action Figure Model 00499,CAT008,434,45.36,34.15,284,4.08,Y
500,Smart Watch Model 00500,CAT001,918,91.04,58.22,246,3.92,Y
501,Running Shoes Model 00501,CAT005,239,58.98,44.26,210,4.05,Y
502,Face Cream Model 00502,CAT004,72,10.27,5.67,291,3.75,Y
503,Bluetooth Speaker Model 00503,CAT001,822,210.58,139.0,96,3.85,Y
504,Jump Starter Model 00504,CAT010,905,418.97,228.18,647,4.01,Y
505,Webcam Model 00505,CAT002,399,55.44,26.98,157,4.15,Y
506,Bluetooth Speaker Model 00506,CAT001,816,28.97,22.51,188,4.02,Y
507,Yoga Mat Model 00507,CAT005,404,252.09,128.1,251,3.58,Y
508,Data Analytics Book Model 00508,CAT007,675,356.29,182.49,865,4.65,Y
509,Bluetooth Speaker Model 00509,CAT001,251,55.84,40.64,350,3.91,Y
510,Sneakers Model 00510,CAT006,869,53.39,38.16,384,3.61,Y
511,Running Shoes Model 00511,CAT005,195,60.49,46.74,930,5.0,Y
512,Smartphone Model 00512,CAT001,572,14.4,6.82,466,2.8,Y
513,Mechanical Keyboard Model 00513,CAT002,610,50.02,24.06,685,4.14,N
514,Yoga Mat Model 00514,CAT005,930,304.25,181.96,785,3.92,Y
515,Coffee Maker Model 00515,CAT003,868,55.84,36.04,310,4.89,Y
516,Pen Set Model 00516,CAT009,867,25.49,11.79,109,4.82,Y
517,Action Figure Model 00517,CAT008,585,101.64,51.05,592,4.35,Y
518,Car Phone Holder Model 00518,CAT010,222,35.66,24.32,105,4.17,Y
519,Laptop Stand Model 00519,CAT002,631,61.23,41.06,542,3.55,Y
520,Floor Mat Model 00520,CAT010,182,20.75,9.95,63,4.73,Y
521,Perfume Model 00521,CAT004,896,25.57,19.37,275,3.94,Y
522,Coffee Maker Model 00522,CAT003,730,126.25,67.43,375,4.82,Y
523,Smart Watch Model 00523,CAT001,256,72.14,53.59,284,4.2,Y
524,Smart Watch Model 00524,CAT001,908,32.33,24.39,230,3.82,Y
525,Hoodie Model 00525,CAT006,88,72.38,44.28,938,4.46,Y
526,Shampoo Model 00526,CAT004,873,37.64,22.05,980,4.0,Y
527,Gaming Mouse Model 00527,CAT002,787,32.1,17.39,182,3.9,Y
528,T-Shirt Model 00528,CAT006,492,185.31,132.76,584,4.03,Y
529,Mechanical Keyboard Model 00529,CAT002,336,131.5,67.7,925,4.45,Y
530,Fitness Tracker Model 00530,CAT005,538,63.77,41.79,544,4.34,Y
531,Coffee Maker Model 00531,CAT003,407,74.02,47.16,657,3.58,Y
532,Board Game Model 00532,CAT008,633,64.51,34.33,944,4.81,Y
533,Action Figure Model 00533,CAT008,289,100.76,78.03,180,3.49,Y
534,Hair Dryer Model 00534,CAT004,362,31.65,23.08,818,4.06,Y
535,Air Fryer Model 00535,CAT003,441,141.27,64.53,265,3.81,Y
536,Desk Lamp Model 00536,CAT003,30,89.35,52.66,832,4.45,Y
537,Board Game Model 00537,CAT008,919,51.3,29.16,539,3.84,Y
538,Air Fryer Model 00538,CAT003,714,41.9,31.06,352,4.72,N
539,Laptop Stand Model 00539,CAT002,894,138.57,74.45,486,4.61,Y
540,Smartphone Model 00540,CAT001,548,56.77,44.25,890,3.73,Y
541,Hair Dryer Model 00541,CAT004,637,34.65,17.88,913,4.61,Y
542,Perfume Model 00542,CAT004,223,45.98,24.39,874,4.87,Y
543,Action Figure Model 00543,CAT008,747,129.89,87.0,492,4.32,Y
544,Webcam Model 00544,CAT002,124,15.25,7.68,572,4.28,Y
545,Vacuum Cleaner Model 00545,CAT003,982,47.21,35.09,904,4.18,Y
546,Puzzle Model 00546,CAT008,683,170.36,82.84,219,4.38,Y
547,Action Figure Model 00547,CAT008,998,55.87,43.27,699,3.96,Y
548,Desk Lamp Model 00548,CAT003,962,83.09,61.37,598,3.71,Y
549,Hair Dryer Model 00549,CAT004,693,172.86,125.68,665,4.56,Y
550,Desk Lamp Model 00550,CAT003,215,145.11,84.8,42,4.49,Y
551,Pen Set Model 00551,CAT009,118,43.74,27.1,544,3.99,Y
552,Smartphone Model 00552,CAT001,227,57.8,34.72,787,4.1,Y
553,Pen Set Model 00553,CAT009,891,146.74,113.85,15,4.19,Y
554,Hoodie Model 00554,CAT006,444,151.4,69.87,850,4.96,Y
555,Dumbbell Set Model 00555,CAT005,549,60.05,34.59,671,3.47,Y
556,Smartphone Model 00556,CAT001,829,61.94,47.67,629,4.26,Y
557,Skin Serum Model 00557,CAT004,608,82.71,47.3,522,4.23,Y
558,Desk Lamp Model 00558,CAT003,632,222.43,129.33,107,4.62,Y
559,Laptop Stand Model 00559,CAT002,437,169.9,111.85,615,3.88,Y
560,Sneakers Model 00560,CAT006,12,121.32,90.92,317,3.96,Y
561,Car Vacuum Model 00561,CAT010,122,24.62,13.47,622,4.59,Y
562,Fitness Tracker Model 00562,CAT005,547,50.76,38.71,511,3.67,Y
563,T-Shirt Model 00563,CAT006,489,53.21,28.91,665,4.64,Y
564,Bluetooth Speaker Model 00564,CAT001,251,233.0,167.54,118,3.77,Y
565,Coffee Maker Model 00565,CAT003,579,52.43,28.36,0,3.77,Y
566,Bluetooth Speaker Model 00566,CAT001,482,200.84,95.21,741,4.3,Y
567,Backpack Model 00567,CAT006,550,38.89,27.93,779,4.01,Y
568,Desk Organizer Model 00568,CAT009,280,41.79,25.01,312,4.24,Y
569,Jeans Model 00569,CAT006,742,100.25,58.04,72,4.48,Y
570,Wireless Earbuds Model 00570,CAT001,337,266.59,157.79,817,4.77,Y
571,Coffee Maker Model 00571,CAT003,168,53.72,35.02,327,3.62,Y
572,Running Shoes Model 00572,CAT005,961,6.47,3.47,506,4.06,Y
573,Coffee Maker Model 00573,CAT003,953,15.9,8.4,606,4.14,Y
574,Puzzle Model 00574,CAT008,328,84.99,51.81,211,4.64,Y
575,Board Game Model 00575,CAT008,246,17.24,7.96,146,4.07,Y
576,Sneakers Model 00576,CAT006,591,29.83,19.75,607,3.55,Y
577,Air Fryer Model 00577,CAT003,626,65.73,47.42,118,3.96,Y
578,Laptop Stand Model 00578,CAT002,301,7.17,4.95,900,3.65,Y
579,Smart Watch Model 00579,CAT001,729,46.18,27.94,286,3.91,Y
580,Vacuum Cleaner Model 00580,CAT003,200,22.78,14.5,21,3.8,Y
581,Desk Lamp Model 00581,CAT003,893,16.86,7.73,979,3.78,Y
582,Hoodie Model 00582,CAT006,500,31.58,23.72,120,4.47,Y
583,Hoodie Model 00583,CAT006,864,24.83,15.75,75,3.41,Y
584,Wireless Earbuds Model 00584,CAT001,754,99.18,54.99,82,4.45,Y
585,Coffee Maker Model 00585,CAT003,13,190.81,104.35,356,4.88,Y
586,Laptop Stand Model 00586,CAT002,366,46.82,31.26,577,4.47,Y
587,Smart Watch Model 00587,CAT001,719,38.01,24.43,259,3.98,Y
588,Action Figure Model 00588,CAT008,774,44.77,22.92,669,4.5,Y
589,Wireless Earbuds Model 00589,CAT001,97,23.98,14.03,150,,Y
590,Desk Lamp Model 00590,CAT003,71,20.38,13.72,953,3.96,Y
591,Laptop Stand Model 00591,CAT002,993,14.78,8.1,788,3.74,Y
592,Pen Set Model 00592,CAT009,815,19.64,12.14,949,4.2,Y
593,Yoga Mat Model 00593,CAT005,861,282.36,150.81,954,3.85,Y
594,USB-C Hub Model 00594,CAT002,742,34.92,16.54,836,3.54,Y
595,Dumbbell Set Model 00595,CAT005,357,5.0,2.89,518,3.7,Y
596,Economics Book Model 00596,CAT007,812,38.32,26.5,587,3.52,Y
597,Floor Mat Model 00597,CAT010,544,15.53,8.09,104,3.45,Y
598,Webcam Model 00598,CAT002,250,68.57,47.93,202,4.13,Y
599,Calculator Model 00599,CAT009,254,62.23,41.75,557,,Y
600,Calculator Model 00600,CAT009,771,68.35,42.2,205,4.4,Y
601,Printer Paper Model 00601,CAT009,182,62.66,48.29,958,3.48,Y
602,Hoodie Model 00602,CAT006,852,46.48,34.46,806,3.66,Y
603,Sneakers Model 00603,CAT006,974,17.53,11.15,194,3.55,Y
604,Vacuum Cleaner Model 00604,CAT003,988,60.78,38.54,982,3.3,Y
605,Economics Book Model 00605,CAT007,166,162.62,88.09,322,,Y
606,Fitness Tracker Model 00606,CAT005,4,332.52,250.61,611,3.2,Y
607,T-Shirt Model 00607,CAT006,463,52.47,39.12,757,4.25,Y
608,Hair Dryer Model 00608,CAT004,145,57.84,40.19,614,3.96,Y
609,Novel Model 00609,CAT007,165,101.98,50.19,215,4.19,Y
610,Puzzle Model 00610,CAT008,344,249.21,170.01,680,4.16,Y
611,Smartphone Model 00611,CAT001,998,41.96,22.39,992,5.0,Y
612,Puzzle Model 00612,CAT008,874,121.24,62.11,31,4.27,Y
613,Running Shoes Model 00613,CAT005,105,31.0,21.71,733,4.4,Y
614,Action Figure Model 00614,CAT008,548,87.47,67.06,675,4.91,Y
615,Perfume Model 00615,CAT004,314,155.7,75.66,898,4.27,Y
616,Air Fryer Model 00616,CAT003,169,20.34,10.25,453,5.0,Y
617,Pen Set Model 00617,CAT009,520,40.52,21.16,863,4.23,Y
618,Webcam Model 00618,CAT002,963,153.5,117.85,69,4.07,Y
619,Action Figure Model 00619,CAT008,926,113.17,76.94,695,4.79,Y
620,Face Cream Model 00620,CAT004,598,165.13,111.27,618,4.05,Y
621,Yoga Mat Model 00621,CAT005,436,139.49,86.02,579,3.25,Y
622,Blender Model 00622,CAT003,609,47.82,30.0,67,4.46,Y
623,Running Shoes Model 00623,CAT005,512,470.44,256.74,140,3.41,N
624,Blender Model 00624,CAT003,409,73.52,36.84,944,3.55,Y
625,Smartphone Model 00625,CAT001,436,5.0,3.54,762,4.52,Y
626,Mechanical Keyboard Model 00626,CAT002,315,50.41,30.52,234,4.81,Y
627,Bluetooth Speaker Model 00627,CAT001,542,42.61,22.78,962,3.63,Y
628,Floor Mat Model 00628,CAT010,613,132.97,87.6,354,4.31,Y
629,Car Vacuum Model 00629,CAT010,579,43.31,22.48,491,4.08,Y
630,Coffee Maker Model 00630,CAT003,900,174.77,106.84,814,3.19,Y
631,Economics Book Model 00631,CAT007,861,107.41,55.08,591,3.98,Y
632,Vacuum Cleaner Model 00632,CAT003,953,26.42,18.52,23,4.67,Y
633,Backpack Model 00633,CAT006,63,57.29,31.84,39,3.94,Y
634,Puzzle Model 00634,CAT008,32,32.34,19.27,663,3.52,N
635,Car Vacuum Model 00635,CAT010,599,76.76,53.66,312,4.88,Y
636,Blender Model 00636,CAT003,211,32.17,21.48,365,3.26,Y
637,Novel Model 00637,CAT007,463,69.5,40.44,663,3.43,Y
638,Mechanical Keyboard Model 00638,CAT002,563,50.87,24.08,229,4.25,Y
639,Floor Mat Model 00639,CAT010,575,56.68,42.74,836,4.33,Y
640,Wireless Earbuds Model 00640,CAT001,80,411.67,186.33,318,3.73,Y
641,Jeans Model 00641,CAT006,343,46.99,32.54,499,3.33,Y
642,T-Shirt Model 00642,CAT006,232,11.4,8.68,146,4.57,Y
643,Backpack Model 00643,CAT006,878,162.17,89.39,829,,Y
644,Smartphone Model 00644,CAT001,613,161.02,76.47,454,3.41,Y
645,Notebook Model 00645,CAT009,129,10.95,5.83,285,3.56,Y
646,Mechanical Keyboard Model 00646,CAT002,19,34.59,19.14,600,4.07,Y
647,T-Shirt Model 00647,CAT006,357,96.22,57.63,960,3.98,Y
648,Gaming Mouse Model 00648,CAT002,419,104.19,64.94,897,3.74,Y
649,Coffee Maker Model 00649,CAT003,959,64.72,44.62,199,4.0,Y
650,Yoga Mat Model 00650,CAT005,606,66.05,49.36,835,4.51,Y
651,Desk Lamp Model 00651,CAT003,81,27.93,16.85,247,4.4,Y
652,Gaming Mouse Model 00652,CAT002,615,7.5,5.22,494,,Y
653,Gaming Mouse Model 00653,CAT002,881,411.14,202.27,223,3.92,Y
654,Coffee Maker Model 00654,CAT003,666,27.18,15.18,237,4.52,Y
655,Economics Book Model 00655,CAT007,781,76.19,37.25,997,4.38,Y
656,Notebook Model 00656,CAT009,118,56.34,38.21,901,3.82,Y
657,Power Bank Model 00657,CAT001,854,145.75,109.24,619,4.89,Y
658,Coffee Maker Model 00658,CAT003,494,72.08,53.58,703,5.0,Y
659,Smart Watch Model 00659,CAT001,791,74.63,41.62,752,4.04,Y
660,Bluetooth Speaker Model 00660,CAT001,492,6.07,3.2,487,4.03,Y
661,Backpack Model 00661,CAT006,875,30.7,16.59,608,4.46,Y
662,Sneakers Model 00662,CAT006,225,127.05,69.22,740,3.68,Y
663,Webcam Model 00663,CAT002,987,117.17,55.9,777,4.5,Y
664,Webcam Model 00664,CAT002,419,27.6,13.64,757,5.0,Y
665,Wireless Earbuds Model 00665,CAT001,780,15.71,8.18,663,4.49,Y
666,Board Game Model 00666,CAT008,137,72.84,32.98,227,3.81,Y
667,Car Vacuum Model 00667,CAT010,226,5.0,2.33,642,4.34,Y
668,Wireless Earbuds Model 00668,CAT001,334,23.12,15.73,558,4.23,Y
669,Webcam Model 00669,CAT002,229,316.88,207.36,740,3.39,Y
670,Building Blocks Model 00670,CAT008,323,238.64,181.84,474,4.56,Y
671,Desk Organizer Model 00671,CAT009,108,100.78,58.71,599,3.84,Y
672,Desk Lamp Model 00672,CAT003,812,85.71,51.14,719,4.95,Y
673,Smart Watch Model 00673,CAT001,445,11.24,5.31,814,4.86,Y
674,Smart Watch Model 00674,CAT001,917,33.37,16.7,351,4.88,N
675,Running Shoes Model 00675,CAT005,7,49.84,33.8,951,4.29,Y
676,Air Fryer Model 00676,CAT003,128,34.02,17.95,52,4.52,Y
677,Power Bank Model 00677,CAT001,353,47.43,33.44,719,4.62,Y
678,Running Shoes Model 00678,CAT005,995,209.28,142.91,456,,Y
679,Wireless Earbuds Model 00679,CAT001,267,39.91,27.8,847,3.94,Y
680,Novel Model 00680,CAT007,685,47.82,32.42,305,3.77,Y
681,Desk Lamp Model 00681,CAT003,928,126.46,86.44,783,3.2,Y
682,Wireless Earbuds Model 00682,CAT001,214,18.12,11.42,259,,N
683,Sports Bag Model 00683,CAT005,247,30.51,20.56,496,4.12,Y
684,Air Fryer Model 00684,CAT003,618,33.46,20.87,906,3.4,Y
685,Car Vacuum Model 00685,CAT010,595,68.33,35.4,23,4.33,Y
686,Sports Bag Model 00686,CAT005,804,47.65,24.87,238,4.68,Y
687,Laptop Stand Model 00687,CAT002,374,49.03,28.62,158,3.66,N
688,Backpack Model 00688,CAT006,421,35.73,16.24,817,4.34,Y
689,Mechanical Keyboard Model 00689,CAT002,715,24.79,18.43,343,3.97,Y
690,Calculator Model 00690,CAT009,41,112.46,60.56,375,4.2,Y
691,Vacuum Cleaner Model 00691,CAT003,717,47.96,22.4,87,4.45,Y
692,Yoga Mat Model 00692,CAT005,348,113.47,66.95,250,3.9,Y
693,Smart Watch Model 00693,CAT001,561,23.9,17.19,885,3.86,Y
694,Hair Dryer Model 00694,CAT004,143,35.72,20.76,87,3.53,Y
695,Building Blocks Model 00695,CAT008,141,53.27,28.59,355,3.69,Y
696,Puzzle Model 00696,CAT008,565,57.93,36.49,159,4.35,Y
697,USB-C Hub Model 00697,CAT002,107,128.17,81.97,78,4.19,Y
698,Laptop Stand Model 00698,CAT002,33,44.12,30.91,469,3.44,Y
699,Board Game Model 00699,CAT008,200,127.29,90.87,314,3.66,Y
700,Pen Set Model 00700,CAT009,119,91.09,62.22,481,4.2,Y
701,Smartphone Model 00701,CAT001,800,59.04,26.66,742,4.95,Y
702,Perfume Model 00702,CAT004,229,27.61,12.44,523,3.75,Y
703,Vacuum Cleaner Model 00703,CAT003,630,128.45,99.24,784,3.44,Y
704,Calculator Model 00704,CAT009,688,28.24,15.17,744,3.69,Y
705,Power Bank Model 00705,CAT001,964,63.77,34.64,617,,Y
706,Laptop Stand Model 00706,CAT002,185,61.92,42.83,897,3.55,Y
707,Economics Book Model 00707,CAT007,830,53.95,34.63,422,4.19,Y
708,Smart Watch Model 00708,CAT001,850,45.79,27.61,817,4.43,Y
709,Perfume Model 00709,CAT004,215,31.02,15.15,453,4.05,Y
710,Skin Serum Model 00710,CAT004,733,15.17,7.23,818,4.02,Y
711,Vacuum Cleaner Model 00711,CAT003,130,229.94,156.86,926,4.58,Y
712,Coffee Maker Model 00712,CAT003,845,41.76,20.51,752,4.55,Y
713,Yoga Mat Model 00713,CAT005,272,57.92,34.39,152,3.76,Y
714,USB-C Hub Model 00714,CAT002,758,57.6,39.91,246,4.0,Y
715,Fitness Tracker Model 00715,CAT005,635,174.24,131.49,312,5.0,Y
716,Board Game Model 00716,CAT008,8,370.28,273.37,923,4.25,Y
717,Economics Book Model 00717,CAT007,403,75.06,55.18,812,4.7,Y
718,Power Bank Model 00718,CAT001,928,56.43,32.07,281,3.75,Y
719,Power Bank Model 00719,CAT001,579,23.65,17.88,195,3.57,N
720,Laptop Stand Model 00720,CAT002,627,17.73,11.98,28,3.83,Y
721,Vacuum Cleaner Model 00721,CAT003,369,13.17,9.78,78,3.9,Y
722,Air Fryer Model 00722,CAT003,800,31.76,15.22,182,4.26,N
723,Hoodie Model 00723,CAT006,617,9.9,4.58,737,4.43,Y
724,Bluetooth Speaker Model 00724,CAT001,981,171.63,101.57,892,3.86,Y
725,Smartphone Model 00725,CAT001,537,95.12,68.8,352,3.44,Y
726,Blender Model 00726,CAT003,53,51.83,30.31,591,4.14,Y
727,Sneakers Model 00727,CAT006,247,176.41,130.89,551,4.83,Y
728,USB-C Hub Model 00728,CAT002,337,24.79,13.07,870,5.0,Y
729,Backpack Model 00729,CAT006,281,31.08,14.39,516,3.0,Y
730,USB-C Hub Model 00730,CAT002,33,11.4,8.0,825,4.45,Y
731,Desk Organizer Model 00731,CAT009,799,130.49,85.69,499,4.9,Y
